kind,template_id,product_name,proposed_number,proposed_name_or_alts
orphaned,,Vivo Bodysuits T- Shirts & Tank Tops - RFS 1,,
orphaned,,Vivo Bodysuits T- Shirts & Tank Tops - RFS 2,,
orphaned,,Vivo Bodysuits T- Shirts & Tank Tops - RFS 3,,
orphaned,,Vivo Bodysuits T- Shirts & Tank Tops - RFS 4,,
orphaned,,Vivo Bodysuits T- Shirts & Tank Tops - RFS 5,,
orphaned,,"Vivo Bodysuits, Shirts, T- Shirts & Tank Tops  - FS 2",,
orphaned,,"Vivo Bodysuits, Shirts, T- Shirts & Tank Tops  - FS 4",,
orphaned,,"Vivo Bodysuits, Shirts, T- Shirts & Tank Tops  - FS 5",,
orphaned,,Vivo Bralette - PB2,,
orphaned,,Vivo Capri/Midi Length Dress - SAMPLE 1,,
orphaned,,Vivo Capri/Midi Length Dress - SAMPLE 2,,
orphaned,,Vivo Chari Straight Leg Pants - Black,,
orphaned,,Vivo Chesi V-Neck Dress - Rose / Pink Hesi Print,,
orphaned,,Vivo Chesi V-Neck Maxi Dress - Carmel / Black Hesi Print,,
orphaned,,Vivo Chesi V-Neck Maxi Dress - Lilac / Navy Print,,
orphaned,,Vivo Chidii Cape Dress - Red / Black Ameli Print,,
orphaned,,Vivo Chidii Maxi Kaftan  - FS,,
orphaned,,Vivo Chidii Maxi Kaftan  - FS,,
orphaned,,Vivo Culottes - Aldabra,,
orphaned,,Vivo Dali Panel Dress - Dark Green,,
orphaned,,Vivo Dali Strappy Cold Shoulder Top - Black,,
orphaned,,Vivo Dali Tie Kimono - Grey,,
orphaned,,Vivo Dayo Off-Shoulder Slit Maxi Dress - Dark Green,,
orphaned,,Vivo Denim Straight Pants  - FS,,
orphaned,,Vivo Drawcord Jacket in Satin - Navy Blue,,
orphaned,,Vivo Dua Shirt - Hunters Green,,
orphaned,,Vivo Dua Shirt In Satin  - FS,,
orphaned,,Vivo Everyday Short Waterfall  - FS,,
orphaned,,Vivo Everyday Sleeveless Jersey Waterfall  - FS,,
orphaned,,Vivo Fitness Sleeveless High Low Top - Black / White Print,,
orphaned,,Vivo Fitted Tops - FS 1,,
orphaned,,Vivo Fitted Tops - FS 2,,
orphaned,,Vivo Fitted Tops - FS 3,,
orphaned,,Vivo Fitted Tops - FS 4,,
orphaned,,Vivo Fitted Tops - FS 5,,
orphaned,,Vivo Fitted Tops - FS 6,,
orphaned,,Vivo Fitted Tops - RFS 2,,
orphaned,,Vivo Fitted Tops - RFS 3,,
orphaned,,Vivo Fitted Tops - RFS 4,,
orphaned,,Vivo Fitted Tops - RFS 5,,
orphaned,,Vivo Fitted Tops - RFS 6,,
orphaned,,Vivo Full Length Pants - FS 1,,
orphaned,,Vivo Full Length Pants - FS 2,,
orphaned,,Vivo Full Length Pants - FS 3,,
orphaned,,Vivo Full Length Pants - FS 4,,
orphaned,,Vivo Full Length Pants - FS 5,,
orphaned,,Vivo Full Length Pants - FS 6,,
orphaned,,Vivo Full Length Pants - RFS 1,,
orphaned,,Vivo Full Length Pants - RFS 2,,
orphaned,,Vivo Full Length Pants - RFS 3,,
orphaned,,Vivo Full Length Pants - RFS 4,,
orphaned,,Vivo Full Length Pants - RFS 5,,
orphaned,,Vivo Full Length Pants - RFS 6,,
orphaned,,Vivo Full Length Pants - Sample 5,,
orphaned,,Vivo Hoodie/ Sweatshirt - Sample 2,,
orphaned,,Vivo Iyana Knee Length Bubble Dress  - FS,,
orphaned,,Vivo Iyana Knee Length Bubble Dress  - FS,,
orphaned,,Vivo Iyana Knee Length Bubble Dress in Satin  - FS,,
orphaned,,Vivo Jacket - FS 4,,
orphaned,,Vivo Jacket - FS 5,,
orphaned,,Vivo Jacket - FS 7,,
orphaned,,Vivo Jacket - FS 8,,
orphaned,,Vivo Jackets - FS 1,,
orphaned,,Vivo Jira Hoodie Jumper - Dark Rust,,
orphaned,,Vivo Jira Hoodie Jumper - Hunters Green,,
orphaned,,Vivo Jira Hoodie Jumper - Navy Blue,,
orphaned,,Vivo Jira Hoodie Jumper - Safron,,
orphaned,,Vivo Jira Hoodie Jumper - Tan,,
orphaned,,Vivo Jira Maxi Waterfall - Black,,
orphaned,,Vivo Jira Maxi Waterfall - Burnt Orange,,
orphaned,,Vivo Jira Maxi Waterfall - Buttermilk,,
orphaned,,Vivo Jira Straight Drop Shoulder Maxi - Black,,
orphaned,,Vivo Jira Straight Drop Shoulder Maxi - Burnt Orange,,
orphaned,,Vivo Jira Straight Drop Shoulder Maxi - Hunters Green,,
orphaned,,Vivo Jira Straight Drop Shoulder Maxi - Navy Blue,,
orphaned,,Vivo Jira Straight Drop Shoulder Maxi - Safron,,
orphaned,,Vivo Jira Straight Drop Shoulder Maxi - Tan,,
orphaned,,Vivo Joggers - Benue,,
orphaned,,Vivo Joggers - Lamu,,
orphaned,,Vivo Joggers - Natal,,
orphaned,,Vivo Joggers - Nile,,
orphaned,,Vivo Joggers - Sabie,,
orphaned,,Vivo Jumpsuit - FS 2,,
orphaned,,Vivo Jumpsuit - FS 3,,
orphaned,,Vivo Jumpsuit - FS 4,,
orphaned,,Vivo Jumpsuit - FS 6,,
orphaned,,Vivo Jumpsuit - RFS 1,,
orphaned,,Vivo Jumpsuit - RFS 2,,
orphaned,,Vivo Jumpsuit - Sample 1,,
orphaned,,Vivo Jumpsuit - Sample 3,,
orphaned,,Vivo Jumpsuit - Sample 4,,
orphaned,,Vivo Kitenge Bubble Sleeve Tent Dress - Lashi Print,,
orphaned,,Vivo Kitenge Bubble Sleeve Tent Dress - Obu Print,,
orphaned,,Vivo Kitenge Bubble Sleeve Tent Dress - Shama Print,,
orphaned,,Vivo Kitenge Bubble Sleeve Tent Dress - Teal / Navy Blue Ankara Print,,
orphaned,,Vivo Kitenge Midi Kimono - Shama Print,,
orphaned,,Vivo Kitenge Midi Kimono - Tana Print,,
orphaned,,Vivo Kitenge Shirred Waist Maxi Skirt - Tana Print,,
orphaned,,Vivo Kitenge Strappy Jumpsuit - Alizeti Print,,
orphaned,,Vivo Kitenge Strappy Tiered Maxi Dress - Dark Mustard / Navy Blue Ankara Print,,
orphaned,,Vivo Knee Length Dress  - FS,,
orphaned,,Vivo Knee Length Dress - SAMPLE1 B.,,
orphaned,,Vivo Knee Length Dress - SAMPLE2,,
orphaned,,Vivo Knee Length Skirts - FS 1,,
orphaned,,Vivo Knee Length Skirts - FS 2,,
orphaned,,Vivo Knee Length Skirts - FS 5,,
orphaned,,Vivo Knee Length Skirts - RFS 1,,
orphaned,,Vivo Knee Length Skirts - RFS 2,,
orphaned,,Vivo Knee Length Skirts - RFS 3,,
orphaned,,Vivo Knee Length Skirts - RFS 4,,
orphaned,,Vivo Knee length Dress - FS 2,,
orphaned,,Vivo Knee length Dress - FS 3,,
orphaned,,Vivo Knee length Dress - FS 4,,
orphaned,,Vivo Knee length Dress - FS 6,,
orphaned,,Vivo Knee length Dress - FS 7,,
orphaned,,Vivo Knee length Dress - FS 9,,
orphaned,,Vivo Knee length Dress - RFS 1,,
orphaned,,Vivo Knee length Dress - RFS 2,,
orphaned,,Vivo Knee length Dress - RFS 3,,
orphaned,,Vivo Knee length Dress - RFS 4,,
orphaned,,Vivo Knee length Dress - RFS 5,,
orphaned,,Vivo Knee length Dress - RFS 6,,
orphaned,,Vivo Knee length Dress - RFS 7,,
orphaned,,Vivo Laika Cap Sleeve Shift Dress - Dark Hunters,,
orphaned,,Vivo Lalea Cap Sleeve Hi-Low Top - Black,,
orphaned,,Vivo Lalea Drawstring Top - Teal / Orange Print,,
orphaned,,Vivo Lalea Long Sleeve Tulip Back Waterfall - Burgundy,,
orphaned,,Vivo Lalea Long Sleeve Tulip Back Waterfall - Grey,,
orphaned,,Vivo Lalea Long Sleeve Tulip Back Waterfall - Navy Blue,,
orphaned,,Vivo Lalea Tulip Sleeve Top - Multicolor Floral Print,,
orphaned,,Vivo Lalea Tulip Sleeve Top - Navy/Red Floral Print,,
orphaned,,Vivo Lamu Slit Sleeve Knee Length Dress - Black,,
orphaned,,Vivo Lani High Waist Wide Leg Pants - Orange / Navy Print,,
orphaned,,Vivo Lani High Waist Wide Leg Pants - Teal / Mustard Print,,
orphaned,,Vivo Leggings - FS1,,
orphaned,,Vivo Leggings - PB3,,
orphaned,,Vivo Leggings - SAMPLE 1,,
orphaned,,Vivo Lena Pleated Wide Pants - Black,,
orphaned,,Vivo Lesley Top - Purple (Special Offer),,
orphaned,,Vivo Liora Kaftan Border Maxi Dress  - FS,,
orphaned,,Vivo Liora Side Drawstring Kaftan Dress in Satin  - FS,,
orphaned,,Vivo Lome Shawl Jacket - Blue Print,,
orphaned,,Vivo Long Sleeve Blazer - Atbara,,
orphaned,,Vivo Long Sleeve Blazer - Savannah,,
orphaned,,Vivo Long Sleeve Shirt Dress - Juja Print,,
orphaned,,Vivo Long Sleeve Shirt Dress - Lira Print,,
orphaned,,Vivo Long Sleeve Shirt Dress - Sipo Print,,
orphaned,,Vivo Long Sleeved T-Shirt - Navy Blue,,
orphaned,,Vivo Loose Maxi Top - Sample 1,,
orphaned,,Vivo Loose Tops - FS 1,,
orphaned,,Vivo Loose Tops - FS 2,,
orphaned,,Vivo Loose Tops - FS 3,,
orphaned,,Vivo Loose Tops - FS 4,,
orphaned,,Vivo Loose Tops - FS 5,,
orphaned,,Vivo Loose Tops - FS 6,,
orphaned,,Vivo Loose Tops - FS 7,,
orphaned,,Vivo Loose Tops - RFS 2,,
orphaned,,Vivo Loose Tops - RFS 3,,
orphaned,,Vivo Loose Tops - RFS 5,,
orphaned,,Vivo Lorraine Top - Black (Special Offer),,
orphaned,,Vivo Lorraine Top - Blue (Special Offer),,
orphaned,,Vivo Lorraine Top - Red (Special offer),,
orphaned,,Vivo Lulu Cotton Tent Mini Dress  - FS,,
orphaned,,Vivo Lulu Denim Flared Pants  - FS,,
orphaned,,Vivo MSD 2,,
orphaned,,Vivo MSD 3,,
orphaned,,Vivo MSD 4,,
orphaned,,Vivo MSD 5,,
orphaned,,Vivo MSD 7,,
orphaned,,Vivo Maisha Off Shoulder Jumpsuit - Blue / Black Abstract Print,,
orphaned,,Vivo Maisha Off Shoulder Jumpsuit - Maroon / Pink Abstract Print,,
orphaned,,Vivo Maisha Off Shoulder Maxi Dress - Blue / Rust Abstract Print,,
orphaned,,Vivo Maisha Off Shoulder Maxi Dress - Dark Green / Orange Abstract Print,,
orphaned,,Vivo Maisha Off Shoulder Maxi Dress - Mustard / Navy Abstract Print,,
orphaned,,Vivo Maisha Off Shoulder Maxi Dress - Teal / Black Abstract Print,,
orphaned,,Vivo Maisha Sleeveless Tent Cover Up - Burgundy / Blue Floral Print,,
orphaned,,Vivo Maisha Strappy Jumpsuit Cover Up - Black / Grey Cheetah Print,,
orphaned,,Vivo Maisha Strappy Jumpsuit Cover Up - Black / Red Floral Print,,
orphaned,,Vivo Maisha Strappy Jumpsuit Cover Up - Green / Black Geometric Print,,
orphaned,,Vivo Maisha Strappy Jumpsuit Cover Up - Taupe / Navy Abstract Print,,
orphaned,,Vivo Maisha Strappy Jumpsuit Cover Up - Yellow / Navy Abstract Print,,
orphaned,,Vivo Maisha Tunic Top - Black / Pink Abstract Print,,
orphaned,,Vivo Mali Tie No Ankara - Pink,,
orphaned,,Vivo Mali Tie Top No Ankara - Off White,,
orphaned,,Vivo Malindi Crepe Palazzo Pants - Black / Brown Animal Print,,
orphaned,,Vivo Malindi Crepe Palazzo Pants - Black / Dark Green Abstract Print,,
orphaned,,Vivo Malindi Sleeveless Maxi Dress (JK) - Black / White Tropical Floral Print,,
orphaned,,Vivo Malindi Sleeveless Maxi Dress (JK) - Gold / White Tropical Floral Print,,
orphaned,,Vivo Malindi Sleeveless Mini Dress (JK) - Dark Green,,
orphaned,,Vivo Malindi Sleeveless Mini Dress (JK) - Lilac / White Floral Print,,
orphaned,,Vivo Maua Sleeveless High Low Dress - Brown,,
orphaned,,Vivo Maua Sleeveless High Low Dress - Coral,,
orphaned,,Vivo Maua Sleeveless High Low Dress - Olive Green,,
orphaned,,Vivo Maua Sleeveless High Low Dress - Orange,,
orphaned,,Vivo Maua Sleeveless High Low Dress - Purple,,
orphaned,,Vivo Maua Sleeveless High Low Dress - Royal Blue,,
orphaned,,Vivo Maua Sleeveless High Low Dress - Rust,,
orphaned,,Vivo Maxi Dress - FS 1,,
orphaned,,Vivo Maxi Dress - FS 3,,
orphaned,,Vivo Maxi Dress - FS 4,,
orphaned,,Vivo Maxi Dress - FS 5,,
orphaned,,Vivo Maxi Dress - FS 6,,
orphaned,,Vivo Maxi Dress - FS 7,,
orphaned,,Vivo Maxi Dress - RFS 3,,
orphaned,,Vivo Maxi Dress - RFS 4,,
orphaned,,Vivo Maxi Dress - RFS 5,,
orphaned,,Vivo Maxi Dress - RFS 6,,
orphaned,,Vivo Maxi Dress - RFS 7,,
orphaned,,Vivo Maxi Dress - SAMPLE1 B.,,
orphaned,,Vivo Maxi Dress - SAMPLE3,,
orphaned,,Vivo Maxi Skirts - FS 2,,
orphaned,,Vivo Maxi Skirts - FS 3,,
orphaned,,Vivo Maxi Skirts - FS 5,,
orphaned,,Vivo Maxi Waterfall/ Kimono - Sample 1,,
orphaned,,Vivo Meli Cowl Top - White,,
orphaned,,Vivo Meli Cowl Top in Satin MG - Black,,
orphaned,,Vivo Meli Cowl Top in Satin MG - Dark Green,,
orphaned,,Vivo Midi & Capri Dress - FS 4,,
orphaned,,Vivo Midi & Capri Skirts - FS 3,,
orphaned,,Vivo Midi & Capri Skirts - SAMPLE 1,,
orphaned,,Vivo Muna Side Slit Asymmetric Top - Mulberry,,
orphaned,,Vivo Nala Sleeveless Top - Black,,
orphaned,,Vivo Naya 3/4 Sleeve Satin Cover Up - Navy Blue,,
orphaned,,Vivo Naya High Low Flounce Cape - Black / Mshale,,
orphaned,,Vivo Naya High Low Flounce Cape - Black / Tausi,,
orphaned,,Vivo Naya High Low Flounce Cape - Dark Teal / Tawi,,
orphaned,,Vivo Naya High Low Flounce Cape - Navy Blue / Black Red,,
orphaned,,Vivo Naya High Low Flounce Cape - Rose / Nyota,,
orphaned,,Vivo Naya High Low Flounce Cape - Teal / Tawi,,
orphaned,,Vivo Naya One Shoulder Flounce Crop Top - Doa,,
orphaned,,Vivo Naya Strappy Midi Body-Con Dress - Black,,
orphaned,,Vivo Naya Strappy Midi Body-Con Dress - Navy Blue,,
orphaned,,Vivo Naya Tiered Sleeve Wrap Top - Jivu,,
orphaned,,Vivo Naya Tiered Sleeve Wrap Top - Ua,,
orphaned,,Vivo Naya Wide Leg Pants - Navy Blue,,
orphaned,,Vivo Neo Faux Suede Jacket (Special Offer) - Black,,
orphaned,,Vivo Neza Long Sleeve Trench Coat - Taupe / Black Abstract Print,,
orphaned,,Vivo Niari Sleeveless Pleated Dress - Black,,
orphaned,,Vivo Niari Sleeveless Pleated Dress - Magenta,,
orphaned,,Vivo Niari Sleeveless Pleated Dress - White,,
orphaned,,Vivo Nimali Satin Blouse - Black,,
orphaned,,Vivo Nimali Satin Blouse - Dark Green,,
orphaned,,Vivo Nimali Satin Blouse - Mustard,,
orphaned,,Vivo Nimali Satin Blouse - Navy Blue,,
orphaned,,Vivo Nimali Satin Blouse - Orange,,
orphaned,,Vivo Nimali Satin Blouse - Rust,,
orphaned,,Vivo Nimali Satin Halter Top - Black,,
orphaned,,Vivo Nimali Satin Halter Top - Dark Green,,
orphaned,,Vivo Nimali Satin Halter Top - Lilac,,
orphaned,,Vivo Nimali Satin Halter Top - Navy Blue,,
orphaned,,Vivo Nimali Satin Halter Top - Purple,,
orphaned,,Vivo Nimali Satin Halter Top - Red,,
orphaned,,Vivo Nimali Satin Halter Top - Rubi,,
orphaned,,Vivo Nimali Satin Halter Top - Slate,,
orphaned,,Vivo Nimali Satin Halter Top - White,,
orphaned,,Vivo Nimali Satin Joggers,,
orphaned,,Vivo Nimali Satin Joggers - Black,,
orphaned,,Vivo Nimali Satin Joggers - Blue,,
orphaned,,Vivo Nimali Satin Joggers - Dark Green,,
orphaned,,Vivo Nimali Satin Joggers - Gold,,
orphaned,,Vivo Nimali Satin Joggers - Grey,,
orphaned,,Vivo Nimali Satin Joggers - Lilac,,
orphaned,,Vivo Nimali Satin Joggers - Pink,,
orphaned,,Vivo Nimali Satin Joggers - Red,,
orphaned,,Vivo Nimali Satin Joggers - Rust,,
orphaned,,Vivo Nimali Satin Joggers - White,,
orphaned,,Vivo Nimali Satin Short Kimono - Dahlia,,
orphaned,,Vivo Nimali Satin Short Kimono - Wingu,,
orphaned,,Vivo Nimali Satin Shorts - Black,,
orphaned,,Vivo Nimali Satin Shorts - Blue,,
orphaned,,Vivo Nimali Satin Shorts - Brown,,
orphaned,,Vivo Nimali Satin Shorts - Dark Green,,
orphaned,,Vivo Nimali Satin Shorts - Gold,,
orphaned,,Vivo Nimali Satin Shorts - Grey,,
orphaned,,Vivo Nimali Satin Shorts - Lilac,,
orphaned,,Vivo Nimali Satin Shorts - Pink,,
orphaned,,Vivo Nimali Satin Shorts - Red,,
orphaned,,Vivo Nimali Satin Shorts - Rust,,
orphaned,,Vivo Nimali Satin Shorts - White,,
orphaned,,Vivo Nimali Satin Wide-Leg Pants - Dahlia,,
orphaned,,Vivo Nimali Satin Wide-Leg Pants - Rubi,,
orphaned,,Vivo Nimali Satin Wide-Leg Pants - Wingu,,
orphaned,,Vivo Nimali Side Flounce Top - Black,,
orphaned,,Vivo Nkasi Bubble Sleeve Maxi Dress - Teal / Burgundy Kasi Print,,
orphaned,,Vivo Nova Double Layered Bodycon Dress - Burgundy,,
orphaned,,Vivo Nuru Side Panel Wide Leg Pants  - FS,,
orphaned,,Vivo Nuru Sleeveless Maxi Kimono  - FS,,
orphaned,,Vivo Paji Pencil Skirt - Black Checkered Print,,
orphaned,,Vivo Pendo 3/4 Sleeve Knee Length Tent Dress - Taupe / Black Shale Print,,
orphaned,,Vivo Playsuit - Sample 2,,
orphaned,,Vivo Poncho DL FS 1 - Dark Red,,
orphaned,,Vivo Raha Satin Trench Coat - Black,,
orphaned,,Vivo Raha Satin Trench Coat - Navy Blue,,
orphaned,,Vivo Raha Satin Trench Coat - Sample,,
orphaned,,Vivo Raha Wide Leg Shorts - Pink,,
orphaned,,Vivo Raha Wide Leg Shorts - Royal Blue,,
orphaned,,Vivo Rayon Jersey Bikers - Dark Purple,,
orphaned,,Vivo Rema Drawstring Turtleneck - Black,,
orphaned,,Vivo Rema Drawstring Turtleneck - Brown,,
orphaned,,Vivo Reversible Nandi Top - Black,,
orphaned,,Vivo Reversible Nandi Top - Print,,
orphaned,,Vivo Reversible Nandi Top - White,,
orphaned,,Vivo Ruwa Pleated Shoulder Top - Sample,,
orphaned,,Vivo Ruwa Pleated Shoulder Top - Yellow,,
orphaned,,Vivo Safiya Dolman Top - Buttermilk,,
orphaned,,Vivo Safiya Dolman Top - Navy,,
orphaned,,Vivo Safiya Dolman Top - Yellow,,
orphaned,,Vivo Saida Bishop Sleeve Top - Light cream / Black Gola Print,,
orphaned,,Vivo Saida Long Sleeve Jacket - Navy,,
orphaned,,Vivo Saida Ruffle Neck Sheath Dress - Beige / Rust Gola Print,,
orphaned,,Vivo Saida Sheath Dress - Black / Mustard,,
orphaned,,Vivo Saida Sheath Dress - Navy / Mustard,,
orphaned,,Vivo Sakari Cap Sleeve Drape Top - Sari Coral Print,,
orphaned,,Vivo Sana Long Sleeved Maxi cover-Up - Green / White,,
orphaned,,Vivo Sana Long Sleeved Maxi cover-Up - White / Brown Animal stripes Print,,
orphaned,,Vivo Sana Long Sleeved Maxi cover-Up - White /Blue Animal stripes Print,,
orphaned,,Vivo Sana Long Sleeved Maxi cover-Up - White /Peach Animal stripes Print,,
orphaned,,Vivo Sana Off shoulder Top - Black Yellow Print,,
orphaned,,Vivo Sana Off shoulder Top - Pink Floral Print,,
orphaned,,Vivo Sanali Kaftan Top - Black,,
orphaned,,Vivo Sanali Kaftan Top - Navy,,
orphaned,,Vivo Sanali Maxi Kaftan Dress - Green / Orange Flohibi Print,,
orphaned,,Vivo Sanali Off - Shoulder Maxi Dress - Mustard / Black Lifi Print,,
orphaned,,Vivo Sanali Off-Shoulder Knee Length Dress - Purple,,
orphaned,,Vivo Sani Cape Sleeve V-Neck Jumpsuit - Black,,
orphaned,,Vivo Sani Long Sleeve Ruffle Placket Shirt - Navy Blue,,
orphaned,,Vivo Sani Long Sleeve Ruffle Shirt - Navy Blue,,
orphaned,,Vivo Sani Long Sleeve Ruffle Shirt Dress - Dark Taupe,,
orphaned,,Vivo Sanyu Boat Neck Midriff Top - Navy Blue,,
orphaned,,Vivo Sanyu Boat Neck Midriff Top - Taupe / Blue Lemi Print,,
orphaned,,Vivo Sanyu Boat Neck Midriff Top - Taupe / Green Lemi Print,,
orphaned,,Vivo Sanyu Drop Shoulder Top - Lime Green / White Zazi Print,,
orphaned,,Vivo Sanyu Drop Shoulder Top - Mustard,,
orphaned,,Vivo Sanyu Maxi Kimono - Lime Green / White Zazi Print,,
orphaned,,Vivo Sanyu Maxi Kimono - Purple,,
orphaned,,Vivo Sanyu Overlap Maxi Cover Up Top - Lilac / White Zazi Print,,
orphaned,,Vivo Sanyu Overlap Maxi Cover Up Top - Mustard,,
orphaned,,Vivo Sanyu Overlap Maxi Cover Up Top - Pink / White Zazi Print,,
orphaned,,Vivo Sanyu Shift Dress - Mustard,,
orphaned,,Vivo Sarabi Strappy Flounce Maxi Dress - Cream / Dark Green Mtelo Print,,
orphaned,,Vivo Sarabi Strappy Flounce Maxi Dress - Orange / Black Mali Print,,
orphaned,,Vivo Sarabi Strappy Flounce Maxi Dress - Orange / Cobalt Print,,
orphaned,,Vivo Sarabi Strappy Flounce Maxi Dress - White / Brown Print,,
orphaned,,Vivo Savannah Shawl Jacket - Black,,
orphaned,,Vivo Savannah Shawl Jacket - Buttermilk,,
orphaned,,Vivo Savannah Shawl Jacket - Navy Blue,,
orphaned,,Vivo Savannah Shawl Jacket - Off White,,
orphaned,,Vivo Savannah Shawl Jacket - Red,,
orphaned,,Vivo Selah Bishop Sleeve Top - Black,,
orphaned,,Vivo Selah Bishop Sleeve Top - Buttermilk,,
orphaned,,Vivo Selah Palazzo Pants in Stretch - White,,
orphaned,,Vivo Seli Bishop Sleeve Knee Length Dress - Black,,
orphaned,,Vivo Seli Kimono - Black,,
orphaned,,Vivo Seli V-Neck Knee Length Dress - Black,,
orphaned,,Vivo Seli V-Neck Knee Length Dress - Light Blue,,
orphaned,,Vivo Seli V-Neck Length Dress - Navy Blue,,
orphaned,,Vivo Seli V-Neck Midi Dress - Black,,
orphaned,,Vivo Serwa Asymmetric Top - Navy,,
orphaned,,Vivo Serwa Asymmetric Top - Peach / Rust Sera Print,,
orphaned,,Vivo Serwa Wide Leg Jumpsuit - Baby Blue / Navy Sera Print,,
orphaned,,Vivo Serwa Wide Leg Jumpsuit - Blue / Black Sera Print,,
orphaned,,Vivo Serwa Wide Leg Jumpsuit - Pink / Rust Sera Print,,
orphaned,,Vivo Shaa Drop Shoulder Knee Length Dress - Black / Orange Print,,
orphaned,,Vivo Shaa Drop Shoulder Knee Length Dress - Rust / Black Print,,
orphaned,,Vivo Shaa Drop Shoulder Knee Length Dress - Taupe / Cream Print,,
orphaned,,Vivo Shaa Drop Shoulder Knee Length Dress - Yellow / Navy Floral Print,,
orphaned,,Vivo Short Kimono - Ashai,,
orphaned,,Vivo Short Kimono - Tana Print,,
orphaned,,Vivo Short Waterfall/ Kimono - Sample 1,,
orphaned,,Vivo Shorts - Atbara,,
orphaned,,Vivo Shorts - Kidal,,
orphaned,,Vivo Shorts - Moabi,,
orphaned,,Vivo Shorts - Mvua,,
orphaned,,Vivo Shorts - RFS 3,,
orphaned,,Vivo Shorts - RFS 4,,
orphaned,,Vivo Shorts - RFS 5,,
orphaned,,Vivo Sia 3/4 Bishop Sleeve Shift Dress (Petite) - Beige / Rust Gola Print,,
orphaned,,Vivo Sierra Tent Knee Length Dress - Yellow,,
orphaned,,Vivo Situ Off Shoulder Top - Black / Purple Tiri Print,,
orphaned,,Vivo Situ Off Shoulder Top - Navy,,
orphaned,,Vivo Situ Ruffle Neck Jumpsuit - Maroon,,
orphaned,,Vivo Situ Ruffle Neck Jumpsuit - Yellow / Maroon Print Print,,
orphaned,,Vivo Situ Ruffle Neck Maxi Dress- Black / Blush Manda Print,,
orphaned,,Vivo Situ Ruffle Neck Top - Blush/Black Tiri Print,,
orphaned,,Vivo Situ Tulip Pants - Black,,
orphaned,,Vivo Sleeveless Blazer - Asmara,,
orphaned,,Vivo Sleeveless Blazer - Manda,,
orphaned,,Vivo Sleeveless Blazer - Marula,,
orphaned,,Vivo Sleeveless Sweater Bodycon - Mustard,,
orphaned,,Vivo Soleil Asymmetrical Hem Tunic Kaftan - Black / Taupe Almasi Print,,
orphaned,,Vivo Soleil Asymmetrical Hem Tunic Kaftan - Mulberry / Dusty Pink Almasi Print,,
orphaned,,Vivo Soleil Asymmetrical Hem Tunic Kaftan - Mustard / Hunters Green Almasi Print,,
orphaned,,Vivo Soleil Sleeveless Drape Top - Black,,
orphaned,,Vivo Soleil Sleeveless Drape Top - Black / Taupe Almasi Print,,
orphaned,,Vivo Soleil Sleeveless Drape Top - Burgundy / Dusty Pink Almasi Print,,
orphaned,,Vivo Soleil Sleeveless Drape Top - Mustard,,
orphaned,,Vivo Soleil Sleeveless Drape Top - Mustard / Olive Almasi Print,,
orphaned,,Vivo Soleil Sleeveless Drape Top - White,,
orphaned,,Vivo Soleil Sleeveless Layered Knee Length Dress - Black,,
orphaned,,Vivo Soleil Sleeveless Layered Knee Length Dress - Burgundy,,
orphaned,,Vivo Soleil Sleeveless Layered Knee Length Dress - White,,
orphaned,,Vivo Soleil Sleeveless Layered Top - Black,,
orphaned,,Vivo Soleil Sleeveless Layered Top - Pink,,
orphaned,,Vivo Soleil Sleeveless Layered Top - White,,
orphaned,,Vivo Soleil Wide leg Pleated Pants - Black / Taupe Nuru Print,,
orphaned,,Vivo Soleil Wide leg Pleated Pants - Burgundy / Dusty Pink Nuru Print,,
orphaned,,Vivo Soleil Wide leg Pleated Pants - Dusty Pink / Purple Nuru Print,,
orphaned,,Vivo Soleil Wide leg Pleated Pants - Mustard / Olive Green Nuru Print,,
orphaned,,Vivo Soleil Wide leg Pleated Pants - Olive Green / Mustard Nuru Print,,
orphaned,,Vivo Spandex Bikers - Black,,
orphaned,,Vivo Spandex Playsuit - Black,,
orphaned,,Vivo Spandex Slip Dress - Black,,
orphaned,,Vivo Spandex Tank Top - Black,,
orphaned,,Vivo Strappy Sun Dress - Bahari,,
orphaned,,Vivo Strappy Sun Dress - Zanzibar,,
orphaned,,Vivo Strappy Tiered Maxi Dress - Casablanca,,
orphaned,,Vivo Studio Crew Neck Tee in Rib - Black,,
orphaned,,Vivo Studio Crew Neck Tee in Rib - Dark Taupe,,
orphaned,,Vivo Studio Crew Neck Tee in Rib - Maroon,,
orphaned,,Vivo Studio Crew Neck Tee in Rib - Olive,,
orphaned,,Vivo Studio Crew Neck Tee in Rib - Teal,,
orphaned,,Vivo Studio Double Layered Tie Bodycon in Jersey  - FS,,
orphaned,,Vivo Studio Double Layered Tie Bodycon in Jersey - Chocolate,,
orphaned,,Vivo Studio Double Layered Tie Bodycon in Jersey - Dark Mustard,,
orphaned,,Vivo Studio Double Layered Tie Bodycon in Jersey - Dark Purple,,
orphaned,,Vivo Studio Double Layered Tie Bodycon in Jersey - Dark Red,,
orphaned,,Vivo Studio Double Layered Tie Bodycon in Jersey - Olive,,
orphaned,,Vivo Studio Longline Shorts in Crepe  - FS,,
orphaned,,Vivo Studio Longline Shorts in Crepe - Black Stripes,,
orphaned,,Vivo Studio Longline Shorts in Crepe - Lilac Stripes,,
