Style Number,Style Name,Product Name (with color),SKU,Barcode,Brand,Category,Subcategory,Status,Original Price,Warehouse,Retired Location,Stores,Online,Total SOH
S0824030,Safari Njano Men's Knee Length Shorts,Safari Njano Men's Knee Length Shorts - Rust,S0824030RUSL,60044522,Safari,Bottoms,Men's Bottoms,Retired,1150.0,0,4.0,0,1,5
S0824030,Safari Njano Men's Knee Length Shorts,Safari Njano Men's Knee Length Shorts - Rust,S0824030RUS1X,60044523,Safari,Bottoms,Men's Bottoms,Retired,1150.0,0,1.0,0,1,2
S0824053,Safari Men's Long Sleeve T-shirt,Safari Men's Long Sleeve T-shirt - Black / Elmi Print,S0824053PR2S,60043339,Safari,Tops,Men's Tops,Retired,1200.0,0,0,0,1,1
S0824053,Safari Men's Long Sleeve T-shirt,Safari Men's Long Sleeve T-shirt - Black / Elmi Print,S0824053PR2M,60043340,Safari,Tops,Men's Tops,Retired,1200.0,0,0,0,2,2
S0824053,Safari Men's Long Sleeve T-shirt,Safari Men's Long Sleeve T-shirt - Black / Elmi Print,S0824053PR2L,60043341,Safari,Tops,Men's Tops,Retired,1200.0,0,2.0,1.0,1,4
S0824053,Safari Men's Long Sleeve T-shirt,Safari Men's Long Sleeve T-shirt - Navy / Tari Print,S0824053PR1M,60043348,Safari,Tops,Men's Tops,Retired,650.0,0,0,0,3,3
S0824053,Safari Men's Long Sleeve T-shirt,Safari Men's Long Sleeve T-shirt - Navy / Tari Print,S0824053PR11X,60043350,Safari,Tops,Men's Tops,Retired,650.0,1.0,0,0,1,2
S0824053,Safari Men's Long Sleeve T-shirt,Safari Men's Long Sleeve T-shirt - Navy / Tari Print,S0824053PR1S,60043347,Safari,Tops,Men's Tops,Retired,650.0,0,0,0,2,2
S0824053,Safari Men's Long Sleeve T-shirt,Safari Men's Long Sleeve T-shirt - Navy / Tari Print,S0824053PR1L,60043349,Safari,Tops,Men's Tops,Retired,650.0,0,2.0,0,1,3
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Grey/ Neba Print,S0824054GNBS,60042985,Safari,Tops,Men's Tops,Retired,4250.0,0,1.0,0,0,1
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Grey/ Neba Print,S0824054GNB1X,60042988,Safari,Tops,Men's Tops,Retired,4250.0,0,1.0,0,1,2
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Grey/ Neba Print,S0824054GNB2X,60042989,Safari,Tops,Men's Tops,Retired,4250.0,0,0,0,1,1
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Grey/ Neba Print,S0824054GNBM,60042986,Safari,Tops,Men's Tops,Retired,4250.0,0,1.0,0,1,2
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Grey/ Neba Print,S0824054GNBXS,60042984,Safari,Tops,Men's Tops,Retired,4250.0,0,0,0,1,1
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Grey/ Neba Print,S0824054GNBL,60042987,Safari,Tops,Men's Tops,Retired,4250.0,0,0,0,1,1
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Grey/ Neba Print,S0824054GNB4X,60042991,Safari,Tops,Men's Tops,Retired,4250.0,0,0,0,1,1
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Teal/ Tafo Print,S0824054TTF2X,60042997,Safari,Tops,Men's Tops,Retired,4250.0,0,0,2.0,1,3
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Teal/ Tafo Print,S0824054TTFS,60042993,Safari,Tops,Men's Tops,Retired,4250.0,0,0,1.0,1,2
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Teal/ Tafo Print,S0824054TTF1X,60042996,Safari,Tops,Men's Tops,Retired,4250.0,0,0,2.0,0,2
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Teal/ Tafo Print,S0824054TTFL,60042995,Safari,Tops,Men's Tops,Retired,4250.0,0,0,1.0,0,1
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Teal/ Tafo Print,S0824054TTFXS,60042992,Safari,Tops,Men's Tops,Retired,4250.0,0,0,1.0,0,1
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Teal/ Tafo Print,S0824054TTFM,60042994,Safari,Tops,Men's Tops,Retired,4250.0,0,2.0,0,0,2
S0824054,Safari Kitenge Men's Sweatshirt,Safari Kitenge Men's Sweatshirt - Teal/ Tafo Print,S0824054TTF4X,60042999,Safari,Tops,Men's Tops,Retired,4250.0,0,0,0,1,1
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Grey/ Neba Print,S0824055GNBL,60042971,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,0,0,1,1
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Grey/ Neba Print,S0824055GNBS,60042969,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,1.0,0,1,2
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Grey/ Neba Print,S0824055GNB1X,60042972,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,0,0,1,1
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Grey/ Neba Print,S0824055GNB2X,60042973,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,1.0,0,1,2
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Grey/ Neba Print,S0824055GNBXS,60042968,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,0,0,1,1
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Grey/ Neba Print,S0824055GNB4X,60042975,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,0,0,1,1
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Grey/ Neba Print,S0824055GNBM,60042970,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,0,0,1,1
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Grey/ Neba Print,S0824055GNB3X,60042974,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,0,0,1,1
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Teal/ Tafo Print,S0824055TTFXS,60042976,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,0,1.0,0,1
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Teal/ Tafo Print,S0824055TTF2X,60042981,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,0,1.0,0,1
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Teal/ Tafo Print,S0824055TTF4X,60042983,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,0,1.0,0,1
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Teal/ Tafo Print,S0824055TTF3X,60042982,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,0,1.0,0,1
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Teal/ Tafo Print,S0824055TTFM,60042978,Safari,Bottoms,Men's Bottoms,Retired,4550.0,1.0,0,1.0,1,3
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Teal/ Tafo Print,S0824055TTFL,60042979,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,0,0,1,1
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Teal/ Tafo Print,S0824055TTF1X,60042980,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,0,0,1,1
S0824055,Safari Kitenge Men's Sweat Pants,Safari Kitenge Men's Sweat Pants - Teal/ Tafo Print,S0824055TTFS,60042977,Safari,Bottoms,Men's Bottoms,Retired,4550.0,0,1.0,0,1,2
S0824067,Safari Savannah Kitenge Midi Wrap Dress,Safari Savannah Kitenge  Midi Wrap Dress - Sipo Print,S0824067PR3L,60042867,Safari,Dresses,Midi & Capri Dresses,Retired,8950.0,0,1.0,0,1,2
S0824067,Safari Savannah Kitenge Midi Wrap Dress,Safari Savannah Kitenge  Midi Wrap Dress - Sipo Print,S0824067PR33X,60042911,Safari,Dresses,Midi & Capri Dresses,Retired,8950.0,0,1.0,0,1,2
S0824067,Safari Savannah Kitenge Midi Wrap Dress,Safari Savannah Kitenge  Midi Wrap Dress - Sipo Print,S0824067PR31X,60042868,Safari,Dresses,Midi & Capri Dresses,Retired,8950.0,1.0,2.0,0,1,4
S0824067,Safari Savannah Kitenge Midi Wrap Dress,Safari Savannah Kitenge Midi Wrap Dress - Juja Print,S0824067JUJM,60050116,Safari,Dresses,Midi & Capri Dresses,Retired,8950.0,0,0,0,1,1
S0824067,Safari Savannah Kitenge Midi Wrap Dress,Safari Savannah Kitenge Midi Wrap Dress - Juja Print,S0824067JUJL,60050117,Safari,Dresses,Midi & Capri Dresses,Retired,8950.0,0,0,0,1,1
S0824067,Safari Savannah Kitenge Midi Wrap Dress,Safari Savannah Kitenge Midi Wrap Dress - Lashi Print,S0824067PR22X,60042906,Safari,Dresses,Midi & Capri Dresses,Retired,8950.0,0,0,0,1,1
S0824067,Safari Savannah Kitenge Midi Wrap Dress,Safari Savannah Kitenge Midi Wrap Dress - Lashi Print,S0824067PR23X,60042907,Safari,Dresses,Midi & Capri Dresses,Retired,8950.0,0,0,0,1,1
S0824067,Safari Savannah Kitenge Midi Wrap Dress,Safari Savannah Kitenge Midi Wrap Dress - Sipo Print,S0824067SIPM,60043142,Safari,Dresses,Midi & Capri Dresses,Retired,8950.0,0,2.0,0,0,2
S0824068,Safari Savannah Kitenge Shacket,Safari Savannah Kitenge Shacket - Shama Print,S0824068SHA1X/2X,60043714,Safari,Outerwear,Jackets & Coats,Retired,5950.0,0,0,0,1,1
S0824068,Safari Savannah Kitenge Shacket,Safari Savannah Kitenge Shacket - Shama Print,S0824068SHAM/L,60043130,Safari,Outerwear,Jackets & Coats,Retired,5950.0,0,0,0,2,2
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Light Olive,S0825052LOLL,60062837,Safari,Tops,Fitted Tops,Retired,5800.0,0,0,7.0,0,7
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Light Olive,S0825052LOLM,60062836,Safari,Tops,Fitted Tops,Retired,5800.0,3.0,0,2,3,8
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Light Olive,S0825052LOL1X,60062838,Safari,Tops,Fitted Tops,Retired,5800.0,0,0,0,1,1
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Light Olive,S0825052LOLS,60062835,Safari,Tops,Fitted Tops,Retired,5800.0,5.0,0,2,2,9
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Lilac,S0825052LILL,60062833,Safari,Tops,Fitted Tops,Retired,5800.0,5.0,0,1.0,2,8
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Lilac,S0825052LILS,60062831,Safari,Tops,Fitted Tops,Retired,5800.0,2.0,0,3.0,1,6
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Lilac,S0825052LIL1X,60062834,Safari,Tops,Fitted Tops,Retired,5800.0,0,0,0,1,1
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Lilac,S0825052LILM,60062832,Safari,Tops,Fitted Tops,Retired,5800.0,6.0,0,7.0,2,15
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Lilac,S0825052LIL2X,60063144,Safari,Tops,Fitted Tops,Retired,5800.0,2.0,0,2.0,1,5
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Pink,S0825052PIN2X,60063141,Safari,Tops,Fitted Tops,Retired,5800.0,0,0,0,1,1
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Pink,S0825052PINM,60062844,Safari,Tops,Fitted Tops,Retired,5800.0,2.0,0,7.0,2,11
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Pink,S0825052PINL,60062845,Safari,Tops,Fitted Tops,Retired,5800.0,0,0,4,1,5
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Pink,S0825052PIN1X,60062846,Safari,Tops,Fitted Tops,Retired,5800.0,1.0,0,0,1,2
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - Pink,S0825052PINS,60062843,Safari,Tops,Fitted Tops,Retired,5800.0,3.0,0,6.0,2,11
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - White,S0825052WHIS,60062839,Safari,Tops,Fitted Tops,Retired,5800.0,2.0,0,4.0,2,8
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - White,S0825052WHIL,60062841,Safari,Tops,Fitted Tops,Retired,5800.0,0,0,5.0,1,6
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - White,S0825052WHIM,60062840,Safari,Tops,Fitted Tops,Retired,5800.0,0,0,3.0,1,4
S0825052,Safari by Vivo Zehra Cotton High Low Shirt,Safari by Vivo Zehra Cotton High Low Shirt - White,S0825052WHI2X,60063142,Safari,Tops,Fitted Tops,Retired,5800.0,0,0,3.0,1,4
S0923075,Safari Kikoy Long Sleeve Shacket,Safari Kikoy Long Sleeve Shacket - Green,S0923075GREEXS,60027577,Safari,Outerwear,Jackets & Coats,Retired,1850.0,0,0,0,1,1
S0923079,Safari Kikoy Off Shoulder Crop Top,Safari Kikoy Off Shoulder Crop Top - Blue / Red Print,S0923074PR6S,60032563,Safari,Tops,Midriff & Crop Tops,Retired,650.0,0,0,0,1,1
S0923079,Safari Kikoy Off Shoulder Crop Top,Safari Kikoy Off Shoulder Crop Top - Light Blue Print,S0923074PR5S,60032568,Safari,Tops,Midriff & Crop Tops,Retired,450.0,0,0,0,3,3
S0923079,Safari Kikoy Off Shoulder Crop Top,Safari Kikoy Off Shoulder Crop Top - Maroon Print,S0923074PR7S,60032573,Safari,Tops,Midriff & Crop Tops,Retired,500.0,0,1.0,0,0,1
S0923093,Safari Kikoy Wrap Dress,Safari Kikoy Wrap Dress - Frost,S0923093FRO2X,60027681,Safari,Dresses,Maxi Dresses,Retired,4850.0,0,0,1.0,0,1
S0923093,Safari Kikoy Wrap Dress,Safari Kikoy Wrap Dress - Parrot,S0923093PAR4X,60034422,Safari,Dresses,Maxi Dresses,Retired,4850.0,0,0,0,1,1
S0923093,Safari Kikoy Wrap Dress,Safari Kikoy Wrap Dress - Red,S0923093REDL,60045760,Safari,Dresses,Maxi Dresses,Retired,4850.0,0,0,0,1,1
S0923093,Safari Kikoy Wrap Dress,Safari Kikoy Wrap Dress - Red,S0923093RED1X,60045761,Safari,Dresses,Maxi Dresses,Retired,4850.0,0,0,0,1,1
S0923093,Safari Kikoy Wrap Dress,Safari Kikoy Wrap Dress - Red Blue,S0923093REDBLUL,60037994,Safari,Dresses,Maxi Dresses,Retired,6950.0,3.0,0,0,0,3
S0923093,Safari Kikoy Wrap Dress,Safari Kikoy Wrap Dress - Red Blue,S0923093REDBLU1X,60037995,Safari,Dresses,Maxi Dresses,Retired,6950.0,1.0,0,0,0,1
S0923114,Safari Kikoy Joggers,Safari Kikoy Joggers -Black,S0923114BLAM,60026806,Safari,Bottoms,Full Length Pants,Retired,1920.0,0,3.0,0,1,4
S0924003,Safari Mansi Dolman Top,Safari Mansi Dolman Top - Navy,S0924003NAV4X,60046296,Safari,Tops,T-shirts & Tank Tops,Retired,1150.0,0,0,1.0,0,1
S0924003,Safari Mansi Dolman Top,Safari Mansi Dolman Top - Navy,S0924003NAVM,60045605,Safari,Tops,T-shirts & Tank Tops,Retired,1150.0,0,0,0,1,1
S0924003,Safari Mansi Dolman Top,Safari Mansi Dolman Top - Navy,S0924003NAV1X,60045607,Safari,Tops,T-shirts & Tank Tops,Retired,1150.0,0,0,1.0,2,3
S0924003,Safari Mansi Dolman Top,Safari Mansi Dolman Top - Taupe,S0924003TAUL,60045611,Safari,Tops,T-shirts & Tank Tops,Retired,2750.0,1.0,0,0,0,1
S0924003,Safari Mansi Dolman Top,Safari Mansi Dolman Top - Taupe,S0924003TAU3X,60046299,Safari,Tops,T-shirts & Tank Tops,Retired,2750.0,0,1.0,0,0,1
S0924003,Safari Mansi Dolman Top,Safari Mansi Dolman Top - Taupe,S0924003TAUM,60045610,Safari,Tops,T-shirts & Tank Tops,Retired,2750.0,0,0,0,1,1
S0924003,Safari Mansi Dolman Top,Safari Mansi Dolman Top - White,S0924003WHI4X,60046304,Safari,Tops,T-shirts & Tank Tops,Retired,2750.0,0,0,0,1,1
S0924003,Safari Mansi Dolman Top,Safari Mansi Dolman Top - White,S0924003WHI3X,60046303,Safari,Tops,T-shirts & Tank Tops,Retired,2750.0,0,0,0,1,1
S0924017,Safari Mansi Straight Leg Pants,Safari Mansi Straight Leg Pants - Black,S0924017BLA1X,60045729,Safari,Bottoms,Full Length Pants,Retired,4950.0,1.0,0,0,2,3
S0924017,Safari Mansi Straight Leg Pants,Safari Mansi Straight Leg Pants - Black,S0924017BLAM,60045727,Safari,Bottoms,Full Length Pants,Retired,4950.0,0,2.0,0,1,3
S0924017,Safari Mansi Straight Leg Pants,Safari Mansi Straight Leg Pants - Black,S0924017BLAL,60045728,Safari,Bottoms,Full Length Pants,Retired,4950.0,0,0,0,3,3
S0924017,Safari Mansi Straight Leg Pants,Safari Mansi Straight Leg Pants - Black,S0924017BLAS,60045726,Safari,Bottoms,Full Length Pants,Retired,4950.0,1.0,0,0,1,2
S0924017,Safari Mansi Straight Leg Pants,Safari Mansi Straight Leg Pants - Navy,S0924017NAV1X,60045733,Safari,Bottoms,Full Length Pants,Retired,4950.0,0,3.0,0,0,3
S0924017,Safari Mansi Straight Leg Pants,Safari Mansi Straight Leg Pants - Navy,S0924017NAVS,60045730,Safari,Bottoms,Full Length Pants,Retired,4950.0,0,0,0,2,2
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Black Stripes,S0924024PR1S,60045687,Safari,Tops,Men's Tops,Retired,1250.0,0,0,0,1,1
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Black Stripes,S0924024PR14X,60045693,Safari,Tops,Men's Tops,Retired,1250.0,0,0,0,1,1
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Black Stripes,S0924024PR13X,60045692,Safari,Tops,Men's Tops,Retired,1250.0,0,0,0,1,1
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Black Stripes,S0924024PR1M,60045688,Safari,Tops,Men's Tops,Retired,1250.0,1.0,0,0,2,3
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Black Stripes,S0924024PR1L,60045689,Safari,Tops,Men's Tops,Retired,1250.0,0,1.0,0,2,3
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Black Stripes,S0924024PR12X,60045691,Safari,Tops,Men's Tops,Retired,1250.0,0,0,0,1,1
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Black Stripes,S0924024PR11X,60045690,Safari,Tops,Men's Tops,Retired,1250.0,0,0,0,1,1
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Green Stripes,S0924024PR2S,60045694,Safari,Tops,Men's Tops,Retired,1250.0,0,0,1.0,2,3
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Green Stripes,S0924024PR21X,60045697,Safari,Tops,Men's Tops,Retired,1250.0,0,0,1.0,1,2
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Green Stripes,S0924024PR23X,60045699,Safari,Tops,Men's Tops,Retired,1250.0,0,0,0,1,1
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Green Stripes,S0924024PR2L,60045696,Safari,Tops,Men's Tops,Retired,1250.0,0,0,0,1,1
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Green Stripes,S0924024PR2M,60045695,Safari,Tops,Men's Tops,Retired,1250.0,0,0,0,2,2
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Green Stripes,S0924024PR24X,60045700,Safari,Tops,Men's Tops,Retired,1250.0,0,0,0,2,2
S0924024,Safari Mansi Mens Summer Shirt,Safari Mansi Mens Summer Shirt - Green Stripes,S0924024PR22X,60045698,Safari,Tops,Men's Tops,Retired,1250.0,0,0,0,1,1
S0924026,Safari Mansi Mens Shorts,Safari Mansi Mens Shorts - Black Stripes,S0924026PR1L,60045632,Safari,Bottoms,Men's Bottoms,Retired,950.0,0,2.0,0,1,3
S0924026,Safari Mansi Mens Shorts,Safari Mansi Mens Shorts - Black Stripes,S0924026PR11X,60045633,Safari,Bottoms,Men's Bottoms,Retired,950.0,0,0,1.0,1,2
S0924026,Safari Mansi Mens Shorts,Safari Mansi Mens Shorts - Black Stripes,S0924026PR1M,60045631,Safari,Bottoms,Men's Bottoms,Retired,950.0,0,2.0,0,1,3
S0924026,Safari Mansi Mens Shorts,Safari Mansi Mens Shorts - Black Stripes,S0924026PR1S,60045630,Safari,Bottoms,Men's Bottoms,Retired,950.0,0,0,0,1,1
S0924026,Safari Mansi Mens Shorts,Safari Mansi Mens Shorts - Green Stripes,S0924026PR21X,60045640,Safari,Bottoms,Men's Bottoms,Retired,3300.0,0,0,0,2,2
S0924026,Safari Mansi Mens Shorts,Safari Mansi Mens Shorts - Green Stripes,S0924026PR2M,60045638,Safari,Bottoms,Men's Bottoms,Retired,3300.0,0,1.0,0,2,3
S0924026,Safari Mansi Mens Shorts,Safari Mansi Mens Shorts - Green Stripes,S0924026PR2L,60045639,Safari,Bottoms,Men's Bottoms,Retired,3300.0,0,0,0,2,2
S0924026,Safari Mansi Mens Shorts,Safari Mansi Mens Shorts - Green Stripes,S0924026PR2S,60045637,Safari,Bottoms,Men's Bottoms,Retired,3300.0,0,1.0,3.0,2,6
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Beta Print,S0925040PR6S,60061238,Safari,Dresses,Midi & Capri Dresses,Retired,5800.0,1.0,0,2.0,1,4
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Beta Print,S0925040PR6L,60061240,Safari,Dresses,Midi & Capri Dresses,Retired,5800.0,0,0,0,1,1
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Beta Print,S0925040PR61X,60061241,Safari,Dresses,Midi & Capri Dresses,Retired,5800.0,0,0,1,0,1
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Beta Print,S0925040PR6M,60061239,Safari,Dresses,Midi & Capri Dresses,Retired,5800.0,0,2.0,4.0,1,7
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Isara Print,S0925040PR1L,60061220,Safari,Dresses,Midi & Capri Dresses,Retired,5800.0,0,0,0,1,1
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Isara Print,S0925040PR1S,60061218,Safari,Dresses,Midi & Capri Dresses,Retired,5800.0,0,2.0,0,1,3
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Isara Print,S0925040PR11X,60061221,Safari,Dresses,Midi & Capri Dresses,Retired,5800.0,0,0,0,1,1
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Isara Print,S0925040PR1M,60061219,Safari,Dresses,Midi & Capri Dresses,Retired,5800.0,0,3.0,0,1,4
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Neli Print,S0925040PR3S,60061226,Safari,Dresses,Midi & Capri Dresses,Retired,5800.0,0,0,0,1,1
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Neli Print,S0925040PR3M,60061227,Safari,Dresses,Midi & Capri Dresses,Retired,5800.0,3.0,0,0,1,4
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Neli Print,S0925040PR3L,60061228,Safari,Dresses,Midi & Capri Dresses,Retired,5800.0,0,0,1.0,0,1
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Neli Print,S0925040PR31X,60061229,Safari,Dresses,Midi & Capri Dresses,Retired,5800.0,0,0,0,1,1
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Riza Print,S0925040PR21X,60061225,Safari,Dresses,Midi & Capri Dresses,Retired,4050.0,0,0,0,1,1
S0925040,Safari by Vivo Naledi Bubble Midi Dress,Safari by Vivo Naledi Bubble Midi Dress - Riza Print,S0925040PR2S,60061222,Safari,Dresses,Midi & Capri Dresses,Retired,4050.0,0,0,0,1,1
