Odoo ID,Odoo Link,Product Name,Style Name,Style Number,Status,Fabric Barcode,Fabric Plain/Print,Fabric Source Country,Fabric Source City,Fabric Structure,Fabric Category,Fabric Sub-Category,Fabric Primary Color,Fabric Width (m),Fabric GSM,Supplier Fabric Code,Supplier Fabric Colour Code
333910,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=333910,Vivo V-Neck Dress in Stretch Rib - Black,Vivo V-Neck Dress in Stretch Rib,V0226047,Active,[304575] Gaoheng textile-H8815---Black 19-1.65-280,Plain,China,Hangzhou,Knit,Rib,Heavy Rib,,1.65,280,,
341975,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=341975,Vivo V-Neck Dress in Stretch Rib - Dark Red,Vivo V-Neck Dress in Stretch Rib,V0226047,Active,[304583] Gaoheng textile-F1028---Maroon-1.65-350,Plain,China,Hangzhou,Knit,Rib,Heavy Rib,,1.65,350,,
333908,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=333908,Vivo V-Neck Dress in Stretch Rib - Lilac,Vivo V-Neck Dress in Stretch Rib,V0226047,Active,[304577] Gaoheng textile-H8815---Lilac 10-1.65-280,Plain,China,Hangzhou,Knit,Rib,Heavy Rib,,1.65,280,,
340801,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=340801,Vivo V-Neck Dress in Stretch Rib - Maroon,Vivo V-Neck Dress in Stretch Rib,V0226047,Active,[304583] Gaoheng textile-F1028---Maroon-1.65-350,Plain,China,Hangzhou,Knit,Rib,Heavy Rib,,1.65,350,,
333909,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=333909,Vivo V-Neck Dress in Stretch Rib - Off White,Vivo V-Neck Dress in Stretch Rib,V0226047,Active,[304576] Gaoheng textile-H8815---Offwhite 2-1.65-280,Plain,China,Hangzhou,Knit,Rib,Heavy Rib,,1.65,280,,
259670,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259670,Vivo Val 3/4 Sleeve Top - Buttermilk,Vivo Val 3/4 Sleeve Top,V0723042,Retired,,,,,,,,,,,,
259671,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259671,Vivo Val 3/4 Sleeve Top - Green,Vivo Val 3/4 Sleeve Top,V0723042,Retired,,,,,,,,,,,,
259672,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259672,Vivo Val 3/4 Sleeve Top - Taupe,Vivo Val 3/4 Sleeve Top,V0723042,Retired,,,,,,,,,,,,
259673,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259673,Vivo Val 3/4 Sleeve Top - Yellow,Vivo Val 3/4 Sleeve Top,V0723042,Retired,,,,,,,,,,,,
259674,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259674,Vivo Val Full Length Leggings - Chocolate,Vivo Val Full Length Leggings,V0819062,Retired,,,,,,,,,,,,
259675,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259675,Vivo Val Full Length Leggings - Hunters Green,Vivo Val Full Length Leggings,V0819062,Retired,,,,,,,,,,,,
259676,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259676,Vivo Val Full Length Leggings - Navy Blue,Vivo Val Full Length Leggings,V0819062,Retired,,,,,,,,,,,,
342207,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=342207,Vivo Val Full Length Leggings - White,Vivo Val Full Length Leggings,V0819062,Retired,,,,,,,,,,,,
259678,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259678,Vivo Val Strappy Bodycon Dress - Chocolate,Vivo Val Strappy Bodycon Dress,V0323018,Retired,,,,,,,,,,,,
259679,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259679,Vivo Val Strappy Bodycon Dress - Mustard,Vivo Val Strappy Bodycon Dress,V0323018,Retired,,,,,,,,,,,,
259680,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259680,Vivo Val Strappy Bodycon Dress - White,Vivo Val Strappy Bodycon Dress,V0323018,Retired,,,,,,,,,,,,
273347,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=273347,Vivo Victoria Panelled Jacket - Royal Blue,Vivo Victoria Panelled Jacket,V0120037,Archived,,,,,,,,,,,,
273348,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=273348,Vivo Victoria Panelled Jacket - Taupe,Vivo Victoria Panelled Jacket,V0120037,Archived,,,,,,,,,,,,
259681,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259681,Vivo Vinna 3/4 Seeve A-Line Dress - Navy / White,Vivo Vinna 3/4 Seeve A-Line Dress,V0224148,Retired,,,,,,,,,,,,
259682,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259682,Vivo Vinna 3/4 Seeve A-Line Dress - Teal / Grey,Vivo Vinna 3/4 Seeve A-Line Dress,V0224148,Retired,,,,,,,,,,,,
259683,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259683,Vivo Vinna 3/4 Seeve A-Line Dress - Teal / White,Vivo Vinna 3/4 Seeve A-Line Dress,V0224148,Retired,,,,,,,,,,,,
259684,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259684,Vivo Vinna 3/4 Sleeve Top - Hunters / Orange Nina Print,Vivo Vinna 3/4 Sleeve Top,V0224144,Retired,,,,,,,,,,,,
259685,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259685,Vivo Vinna 3/4 Sleeve Top - Navy / Yellow Nina Print,Vivo Vinna 3/4 Sleeve Top,V0224144,Retired,,,,,,,,,,,,
259686,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259686,Vivo Vinna Belted Top - Grey / Navy Nina Print,Vivo Vinna Belted Top,V0224141,Archived,,,,,,,,,,,,
259687,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259687,Vivo Vinna Escape A-Line Dress - Burgundy / Black,Vivo Vinna Escape A-Line Dress,V0224140,Retired,,,,,,,,,,,,
259688,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259688,Vivo Vinna Escape A-Line Dress - Hunters Green,Vivo Vinna Escape A-Line Dress,V0224140,Retired,,,,,,,,,,,,
259689,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259689,Vivo Vinna Escape A-Line Dress - Teal / Black,Vivo Vinna Escape A-Line Dress,V0224140,Retired,,,,,,,,,,,,
259690,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259690,Vivo Vinna Knee Length Piped Skirt - Burgundy / Black,Vivo Vinna Knee Length Piped Skirt,V0224151,Retired,,,,,,,,,,,,
259691,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259691,Vivo Vinna Knee Length Piped Skirt - Navy Blue / Grey,Vivo Vinna Knee Length Piped Skirt,V0224151,Retired,[304975] RUNFENG 8004- Dark Navy,Plain,China,Guangzhou,Knit,Rayon Ponte,Heavy Rayon Ponte,Blue,1.55,420,RUNFENG 8004,
259692,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259692,Vivo Vinna Slit Sleeve Top - Grey / Navy Nina Print,Vivo Vinna Slit Sleeve Top,V0224142,Retired,,,,,,,,,,,,
259693,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259693,Vivo Vinna Slit Sleeve Top - Hunters / Orange Nina Print,Vivo Vinna Slit Sleeve Top,V0224142,Retired,,,,,,,,,,,,
259694,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259694,Vivo Vinna Slit Sleeve Top - White / Black,Vivo Vinna Slit Sleeve Top,V0224142,Retired,,,,,,,,,,,,
342368,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=342368,Vivo Waridi Pencil Skirt in Ponte  - FS,Vivo Waridi Pencil Skirt,Sample & Sale Items,Sample,,,,,,,,,,,,
259695,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259695,Vivo Waridi Pencil Skirt in Ponte - Black,Vivo Basic Waridi Pencil Skirt,V1020057,Active,[302643] RUNFENG 8004 - Black,Plain,China,Guangzhou,Knit,Rayon Ponte,Heavy Rayon Ponte,Black,1.55,420,RUNFENG 8004,
340830,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=340830,Vivo Waridi Pencil Skirt in Ponte - Chocolate,Vivo Basic Waridi Pencil Skirt,V1020057,Active,,,,,,,,,,,,
273350,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=273350,Vivo Waridi Pencil Skirt in Ponte - Dark Navy Blue,Vivo Basic Waridi Pencil Skirt,V1020057,Active,,,,,,,,,,,,
305805,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=305805,Vivo Waridi Sleeveless Overcoat - Black,Vivo Waridi Sleeveless Overcoat,V1020056,Retired,[302643] RUNFENG 8004 - Black,Plain,China,Guangzhou,Knit,Rayon Ponte,Heavy Rayon Ponte,Black,1.55,420,RUNFENG 8004,
259696,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259696,Vivo Waridi Sleeveless Overcoat - Black,Vivo Waridi Sleeveless Overcoat,V1020056,Retired,[302643] RUNFENG 8004 - Black,Plain,China,Guangzhou,Knit,Rayon Ponte,Heavy Rayon Ponte,Black,1.55,420,RUNFENG 8004,
259697,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259697,Vivo Waridi Sleeveless Overcoat - Burgundy,Vivo Waridi Sleeveless Overcoat,V1020056,Retired,,,,,,,,,,,,
259698,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259698,Vivo Waridi Sleeveless Overcoat - Dark Teal,Vivo Waridi Sleeveless Overcoat,V1020056,Active,[300145] RUNFENG 8004 - Dark Teal,Plain,China,Guangzhou,Knit,Rayon Ponte,Heavy Rayon Ponte,Blue,1.55,420,RUNFENG 8004,
259700,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259700,Vivo Waridi Sleeveless Overcoat - Navy Blue,Vivo Waridi Sleeveless Overcoat,V1020056,Active,[304975] RUNFENG 8004- Dark Navy,Plain,China,Guangzhou,Knit,Rayon Ponte,Heavy Rayon Ponte,Blue,1.55,420,RUNFENG 8004,
259701,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259701,Vivo Waridi Sleeveless Overcoat - Wine Red,Vivo Waridi Sleeveless Overcoat,V1020056,Retired,,,,,,,,,,,,
342567,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=342567,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic  - FS,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic,Sample & Sale Items,Sample,,,,,,,,,,,,
259704,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259704,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic - Beige / Dark Rust Zia Print,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic,V0423020,Retired,,,,,,,,,,,,
259705,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259705,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic - Light Blue / Black Zari Print,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic,V0423020,Retired,,,,,,,,,,,,
305808,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=305808,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic - Lilac / Dark Purple Lupa Print,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic,V0423020,Retired,,,,,,,,,,,,
340692,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=340692,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic - Lilac / Purple Zia Print,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic,V0423020,Retired,,,,,,,,,,,,
259707,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259707,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic - Magenta / Black Zia Print,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic,V0423020,Retired,,,,,,,,,,,,
259709,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259709,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic - Navy,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic,V0423020,Retired,,,,,,,,,,,,
259710,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259710,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic - Taupe / Navy Zia Print,Vivo Wastani 3/4 Shirred Sleeve Wide Tunic,V0423020,Retired,,,,,,,,,,,,
308518,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=308518,Vivo Wastani Bodysuit - Black / Grey Abstract Print,Vivo Wastani Bodysuit,V0323051,Archived,,,,,,,,,,,,
308519,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=308519,Vivo Wastani Bodysuit - Navy Blue / Grey Abstract Print,Vivo Wastani Bodysuit,V0323051,Archived,,,,,,,,,,,,
342568,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=342568,Vivo Wastani Drawstring Pants  - FS,Vivo Wastani Drawstring Pants,Sample & Sale Items,Sample,,,,,,,,,,,,
273351,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=273351,Vivo Wastani Drawstring Pants - Black,Vivo Wastani Drawstring Pants,V0423019,Archived,,,,,,,,,,,,
259702,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259702,Vivo Wastani Drawstring Pants - Chocolate,Vivo Wastani Drawstring Pants,V0423019,Active,,,,,,,,,,,,
305812,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=305812,Vivo Wastani Drawstring Pants - Dark Green,Vivo Wastani Drawstring Pants,V0423019,Active,[304226] Al Sawae-Stretch Romario-Dark Green,Plain,,,Woven,Crepe,Medium Stretch-Crepe,,1.47,138,,
259703,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259703,Vivo Wastani Drawstring Pants - Dark Navy Blue,Vivo Wastani Drawstring Pants,V0423019,Retired,[304162] AL SAWAE Stretch Romario - Navy Blue,Plain,Kenya,Nairobi,Woven,Polyester Crepe,Light Polyester Crepe,Blue,1.47,132,AL SAWAE Stretch Romario,
305813,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=305813,Vivo Wastani Drawstring Pants - Dark Olive,Vivo Wastani Drawstring Pants,V0423019,Active,[304218] Al Sawae-Stretch Romario-Dark Olive,Plain,,,,,,,,,,
273356,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=273356,Vivo Wastani Drawstring Pants - Dusty Green,Vivo Wastani Drawstring Pants,V0423019,Active,[304166] Al Sawae-Stretch Romario-Dusty Green,Plain,,,,,,,,,,
259713,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259713,Vivo Wastani Drawstring Pants - Hunters,Vivo Wastani Drawstring Pants,V0423019,Active,[303976] Al Sawae-Stretch Romario-hunters,Plain,,,Woven,Crepe,Medium Stretch-Crepe,,,,,
259714,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259714,Vivo Wastani Drawstring Pants - Light Blue / Teal Marra Print,Vivo Wastani Drawstring Pants,V0423019,Retired,,,,,,,,,,,,
273357,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=273357,Vivo Wastani Drawstring Pants - Light Grey,Vivo Wastani Drawstring Pants,V0423019,Active,,,,,,,,,,,,
273354,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=273354,Vivo Wastani Drawstring Pants - Light Navy Blue,Vivo Wastani Drawstring Pants,V0423019,Archived,,,,,,,,,,,,
259715,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259715,Vivo Wastani Drawstring Pants - Lime / Hunters Marra Print,Vivo Wastani Drawstring Pants,V0423019,Active,,,,,,,,,,,,
305814,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=305814,Vivo Wastani Drawstring Pants - Maroon,Vivo Wastani Drawstring Pants,V0423019,Active,[304220] Al Sawae-Stretch Romario-Maroon,Plain,,,Woven,Crepe,Medium Stretch-Crepe,,,,,
305815,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=305815,Vivo Wastani Drawstring Pants - Navy,Vivo Wastani Drawstring Pants,V0423019,Active,[303979] AL SAWAE Stretch Romario - Navy Blue,Plain,Kenya,Nairobi,Woven,Polyester Crepe,Light Polyester Crepe,Blue,1.45,125,AL SAWAE Stretch Romario,
305816,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=305816,Vivo Wastani Drawstring Pants - Olive,Vivo Wastani Drawstring Pants,V0423019,Active,,,,,,,,,,,,
305817,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=305817,Vivo Wastani Drawstring Pants - Olive Green,Vivo Wastani Drawstring Pants,V0423019,Active,,,,,,,,,,,,
259716,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259716,Vivo Wastani Drawstring Pants - Rust / Brown Marra Print,Vivo Wastani Drawstring Pants,V0423019,Retired,,,,,,,,,,,,
259717,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259717,Vivo Wastani Drawstring Pants - Teal,Vivo Wastani Drawstring Pants,V0423019,Retired,,,,,,,,,,,,
259718,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259718,Vivo Wastani Shirred Cuff Asymmetrical Top - Black,Vivo Wastani Shirred Cuff Asymmetrical Top,V0323046,Archived,,,,,,,,,,,,
259719,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259719,Vivo Wastani Shirred Neck Kaftan - Teal / Mustard Abstract Print,Vivo Wastani Shirred Neck Kaftan,V0323047,Archived,,,,,,,,,,,,
342569,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=342569,Vivo Wastani Shirred Sleeve Easy Fit Shirt  - FS,Vivo Wastani Shirred Sleeve Easy Fit Shirt,Sample & Sale Items,Sample,,,,,,,,,,,,
259720,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259720,Vivo Wastani Shirred Sleeve Easy Fit Shirt - Chocolate,Vivo Wastani Shirred Sleeve Easy Fit Shirt,V0423018,Active,,,,,,,,,,,,
259721,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259721,Vivo Wastani Shirred Sleeve Easy Fit Shirt - Dark Navy Blue,Vivo Wastani Shirred Sleeve Easy Fit Shirt,V0423018,Active,[304465] Huaming-xiao guang po ka---Navy 34-1.5-140,Plain,China,Hangzhou,Woven,Crepe,Medium Stretch-Crepe,,1.5,140,,
273358,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=273358,Vivo Wastani Shirred Sleeve Easy Fit Shirt - Dusty Green,Vivo Wastani Shirred Sleeve Easy Fit Shirt,V0423018,Active,,,,,,,,,,,,
259722,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259722,Vivo Wastani Shirred Sleeve Easy Fit Shirt - Hunters,Vivo Wastani Shirred Sleeve Easy Fit Shirt,V0423018,Active,,,,,,,,,,,,
259723,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259723,Vivo Wastani Shirred Sleeve Easy Fit Shirt - Light Blue / Teal Marra Print,Vivo Wastani Shirred Sleeve Easy Fit Shirt,V0423018,Active,,,,,,,,,,,,
273359,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=273359,Vivo Wastani Shirred Sleeve Easy Fit Shirt - Light Grey,Vivo Wastani Shirred Sleeve Easy Fit Shirt,V0423018,Active,,,,,,,,,,,,
259724,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259724,Vivo Wastani Shirred Sleeve Easy Fit Shirt - Lime / Hunters Marra Print,Vivo Wastani Shirred Sleeve Easy Fit Shirt,V0423018,Archived,,,,,,,,,,,,
259725,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259725,Vivo Wastani Shirred Sleeve Easy Fit Shirt - Rust / Brown Marra Print,Vivo Wastani Shirred Sleeve Easy Fit Shirt,V0423018,Retired,,,,,,,,,,,,
259726,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259726,Vivo Wastani Shirred Sleeve Easy Fit Shirt - Teal,Vivo Wastani Shirred Sleeve Easy Fit Shirt,V0423018,Archived,,,,,,,,,,,,
259727,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259727,Vivo Waterfalls & Kimonos - FS 1,Vivo Waterfalls & Kimonos,Sample & Sale Items,Sample,,,,,,,,,,,,
259728,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259728,Vivo Waterfalls & Kimonos - FS 2,Vivo Waterfalls & Kimonos,Sample & Sale Items,Sample,,,,,,,,,,,,
259729,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259729,Vivo Waterfalls & Kimonos - FS 3,Vivo Waterfalls & Kimonos,Sample & Sale Items,Sample,,,,,,,,,,,,
259730,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259730,Vivo Waterfalls & Kimonos - FS 4,Vivo Waterfalls & Kimonos,Sample & Sale Items,Sample,,,,,,,,,,,,
259731,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259731,Vivo Waterfalls & Kimonos - FS 5,Vivo Waterfalls & Kimonos,Sample & Sale Items,Sample,,,,,,,,,,,,
341884,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=341884,Vivo Waterfalls & Kimonos - FS 6,Vivo Waterfalls & Kimonos,Sample & Sale Items,Sample,,,,,,,,,,,,
259733,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259733,Vivo Waterfalls & Kimonos - FS 7,Vivo Waterfalls & Kimonos,Sample & Sale Items,Sample,,,,,,,,,,,,
345006,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=345006,Vivo Waterfalls & Kimonos - FS 8,Vivo Waterfalls & Kimonos,Sample & Sale Items,Sample,,,,,,,,,,,,
259736,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259736,Vivo Waterfalls & Kimonos - RFS 2,Vivo Waterfalls & Kimonos,Sample & Sale Items,Sample,,,,,,,,,,,,
305826,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=305826,Vivo Waterfalls & Kimonos - RFS 4,Vivo Waterfalls & Kimonos,Sample & Sale Items,Sample,,,,,,,,,,,,
259737,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259737,Vivo Waterfalls & Kimonos - RFS 5,Vivo Waterfalls & Kimonos,Sample & Sale Items,Sample,,,,,,,,,,,,
259738,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259738,Vivo Waterfalls & Kimonos - RFS 7,Vivo Waterfalls & Kimonos,Sample & Sale Items,Sample,,,,,,,,,,,,
259739,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259739,Vivo Wena High Slit Maxi Shirt - Blue,Vivo Wena High Slit Maxi Shirt,V1024066,Retired,,,,,,,,,,,,
259740,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259740,Vivo Wena High Slit Maxi Shirt - Burgundy,Vivo Wena High Slit Maxi Shirt,V1024066,Retired,,,,,,,,,,,,
259741,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259741,Vivo Wena High Slit Maxi Shirt - Sea Green,Vivo Wena High Slit Maxi Shirt,V1024066,Retired,,,,,,,,,,,,
259742,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259742,Vivo Wena Maxi Shirt Dress - Navy,Vivo Wena Maxi Shirt Dress,V1124096,Retired,,,,,,,,,,,,
259743,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259743,Vivo Wena Maxi Shirt Dress - Red,Vivo Wena Maxi Shirt Dress,V1124096,Retired,,,,,,,,,,,,
342307,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=342307,Vivo Wena Wrap Dress  - FS,Vivo Wena Wrap Dress,Sample & Sale Items,Sample,,,,,,,,,,,,
259744,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259744,Vivo Wena Wrap Dress - Burgundy,Vivo Wena Wrap Dress,V1124097,Retired,,,,,,,,,,,,
259745,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259745,Vivo Wena Wrap Dress - Dark Green,Vivo Wena Wrap Dress,V1124097,Retired,,,,,,,,,,,,
259746,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259746,Vivo Wena Wrap Dress - Rose Pink,Vivo Wena Wrap Dress,V1124097,Retired,,,,,,,,,,,,
259749,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259749,Vivo Wide Leg Chiffon Pants - Black,Vivo Wide Leg Chiffon Pants,V0424163,Archived,,,,,,,,,,,,
259750,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259750,Vivo Wide Leg Chiffon Pants - White,Vivo Wide Leg Chiffon Pants,V0424163,Archived,,,,,,,,,,,,
259751,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259751,Vivo Wide Leg Pants With Short Lining - Black,Vivo Wide Leg Pants With Short Lining,V0524166,Retired,,,,,,,,,,,,
259752,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=259752,Vivo Wide Leg Pants With Short Lining - White,Vivo Wide Leg Pants With Short Lining,V0524166,Retired,,,,,,,,,,,,
333660,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=333660,Vivo Wide Leg Pants in Crepe - Black,Vivo Wide Leg Pants in Heavy Crepe,V0126042,Active,,,,,,,,,,,,
333659,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=333659,Vivo Wide Leg Pants in Crepe - Dark Green,Vivo Wide Leg Pants in Heavy Crepe,V0126042,Active,,,,,,,,,,,,
333657,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=333657,Vivo Wide Leg Pants in Crepe - Dark Pink,Vivo Wide Leg Pants in Heavy Crepe,V0126042,Active,,,,,,,,,,,,
342886,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=342886,Vivo Wide Leg Pants in Crepe - Mulberry,Vivo Wide Leg Pants in Heavy Crepe,V0126042,Active,,,,,,,,,,,,
333658,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=333658,Vivo Wide Leg Pants in Crepe - Mustard,Vivo Wide Leg Pants in Heavy Crepe,V0126042,Active,,,,,,,,,,,,
333661,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=333661,Vivo Wide Leg Pants in Crepe - Navy,Vivo Wide Leg Pants in Heavy Crepe,V0126042,Active,,,,,,,,,,,,
333662,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=333662,Vivo Wide Leg Pants in Crepe - Off White,Vivo Wide Leg Pants in Heavy Crepe,V0126042,Active,,,,,,,,,,,,
342633,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=342633,Vivo Wide Leg Pants in Heavy Crepe  - FS,Vivo Wide Leg Pants in Heavy Crepe,Sample & Sale Items,Sample,,,,,,,,,,,,
343649,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=343649,Vivo Wide Leg Pants in Ponte - Black,Vivo Wide Leg Pants in Ponte,V0726018,Active,Generic Barcode,Plain,,,,,,,,,,
343642,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=343642,Vivo Wide Leg Pants in Ponte - Denim Black,Vivo Wide Leg Pants in Ponte,V0726018,Active,Generic Barcode,Plain,,,,,,,,,,
343641,https://vivofashiongroup.odoo.com/web#model=product.template&view_type=form&id=343641,Vivo Wide Leg Pants in Ponte - Navy,Vivo Wide Leg Pants in Ponte,V0726018,Active,Generic Barcode,Plain,,,,,,,,,,
