id,name,active,default_code,barcode,categ_id,product_variant_count,x_vivo_attr_18,x_style_number_text,x_studio_style_name_gi,x_vivo_attr_16,x_style_name_text,x_vivo_attr_97,x_vivo_attr_99,x_colour_way_sku_text,x_vivo_attr_112,x_studio_fabric_ref,x_studio_brand,x_vivo_attr_22,x_studio_categories,x_vivo_categories,x_studio_fab_100,x_vivo_attr_100,x_studio_fab_101,x_vivo_attr_101,x_studio_fab_102,x_vivo_attr_102,x_studio_fab_103,x_vivo_attr_103,x_studio_fab_124,x_vivo_attr_124,x_studio_fab_125,x_vivo_attr_125,x_studio_fab_25,x_vivo_attr_25,x_studio_fab_38,x_vivo_attr_38,x_studio_fab_43,x_vivo_attr_43,x_studio_fab_48,x_vivo_attr_48,x_vivo_duplicate_key,x_vivo_duplicate_cleanup_state
311146,YIYI N272 - Brown,True,302128,302128,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,60881||Orange,,
311121,YIYI N272 - Chocolate Brown,True,304681,304681,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61691||Brown,,
341753,YIYI N272 - Dark Brown,True,305369,305369,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61691||Brown,,
311131,YIYI N272 - Dark Green,True,303656,303656,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61687||Green,,
311132,YIYI N272 - Dark Hunters Green,True,302132,302132,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61687||Green,,
311256,YIYI N272 - Dark Navy,True,303643,303643,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61692||Blue,,
311134,YIYI N272 - Dark Tan,True,302127,302127,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61691||Brown,,
311135,YIYI N272 - Green,True,302129,302129,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61687||Green,,
311122,YIYI N272 - Hunters Green,True,304682,304682,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61687||Green,,
311137,YIYI N272 - Light Orange,True,302135,302135,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,60881||Orange,,
311140,YIYI N272 - Lime Green,True,302131,302131,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61687||Green,,
341754,YIYI N272 - Mulberry,True,303652,303652,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61686||Unknown,,
311141,YIYI N272 - Mustard,True,303648,303648,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61690||Yellow,,
311124,YIYI N272 - Navy Blue,True,304684,304684,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61692||Blue,,
311125,YIYI N272 - Off White,True,304679,304679,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61686||Unknown,,
311139,YIYI N272 - Olive Green.,True,303647,303647,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61687||Green,,
311126,YIYI N272 - Orange,True,304685,304685,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,60881||Orange,,
311145,YIYI N272 - Pink,True,303651,303651,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61693||Pink,,
341342,YIYI N272 - Red,True,303654,303654,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61688||Red,,
311133,YIYI N272 - Rust,True,303645,303645,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,60881||Orange,,
311127,YIYI N272 - Tan,True,304687,304687,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61691||Brown,,
341755,YIYI N272 - Taupe,True,305370,305370,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61691||Brown,,
311128,YIYI N272 - White,True,304680,304680,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,60699||N272,,60880||White,,
311151,YIYI N272 - Yellow,True,304686,304686,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60246||1.5,,60261||120,,61669||YIYI N272,,61690||Yellow,,
311152,YIYI Y740 - Black,True,304663,304663,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60245||1.48,,60268||180,,61670||YIYI Y740,,61685||Black,,
311153,YIYI Y740 - Dark Tan,True,304664,304664,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60245||1.48,,60268||180,,61670||YIYI Y740,,61691||Brown,,
311156,YIYI Y740 - Hunters Green,True,302137,302137,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60245||1.48,,60268||180,,61670||YIYI Y740,,61687||Green,,
311154,YIYI Y740 - Khaki Tan,True,304665,304665,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60245||1.48,,60268||180,,61670||YIYI Y740,,61691||Brown,,
311158,YIYI Y760 - Black,True,304666,304666,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61685||Black,,
311165,YIYI Y760 - Black.,True,303660,303660,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61685||Black,,
311167,YIYI Y760 - Buttermilk,True,303666,303666,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61690||Yellow,,
311159,YIYI Y760 - Dark Grey,True,304668,304668,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61695||Grey,,
311160,YIYI Y760 - Dark Hunters,True,304669,304669,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61687||Green,,
311162,YIYI Y760 - Dark Maroon.,True,304671,304671,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61688||Red,,
311170,YIYI Y760 - Dark Navy,True,303661,303661,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61692||Blue,,
311171,YIYI Y760 - Green,True,303664,303664,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61687||Green,,
311168,YIYI Y760 - Grey ,True,302145,302145,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61695||Grey,,
311161,YIYI Y760 - Hunters,True,304670,304670,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61687||Green,,
311172,YIYI Y760 - Khaki Green,True,302140,302140,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61687||Green,,
311173,YIYI Y760 - Khaki Tan,True,302144,302144,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61691||Brown,,
311174,YIYI Y760 - Light Purple,True,303667,303667,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61689||Purple,,
311175,YIYI Y760 - Maroon,True,302143,302143,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61688||Red,,
311176,YIYI Y760 - Mustard,True,303662,303662,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61690||Yellow,,
311177,YIYI Y760 - Mustard.,True,302149,302149,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61690||Yellow,,
311163,YIYI Y760 - Navy,True,304672,304672,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61692||Blue,,
311164,YIYI Y760 - Off White,True,304667,304667,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61686||Unknown,,
311180,YIYI Y760 - Orange,True,303657,303657,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,60881||Orange,,
311182,YIYI Y760 - Red,True,303663,303663,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,61688||Red,,
311185,YIYI Y760 - White,True,303665,303665,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61256||Cotton Twill,,60170||Medium Cotton Twill,,61043||Hangzhou,,61044||China,,60246||1.5,,60331||220,,61671||YIYI Y760,,60880||White,,
311186,YIYI Y933 - Black,True,304673,304673,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60245||1.48,,60262||130,,61672||YIYI Y933,,61685||Black,,
311190,YIYI Y933 - Chocolate Brown,True,303675,303675,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60245||1.48,,60262||130,,61672||YIYI Y933,,61691||Brown,,
311187,YIYI Y933 - Hunters Green,True,304675,304675,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60245||1.48,,60262||130,,61672||YIYI Y933,,61687||Green,,
311257,YIYI Y933 - Navy Blue,True,303671,303671,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60245||1.48,,60262||130,,61672||YIYI Y933,,61692||Blue,,
341745,YIYI Y933 - Orange,True,303670,303670,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60245||1.48,,60262||130,,61672||YIYI Y933,,60881||Orange,,
341746,YIYI Y933 - Red,True,303673,303673,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60245||1.48,,60262||130,,61672||YIYI Y933,,61688||Red,,
311276,YIYI Y933 - Tan,True,304677,304677,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60245||1.48,,60262||130,,61672||YIYI Y933,,61691||Brown,,
311191,YIYI Y933 - White,True,303668,303668,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60245||1.48,,60262||130,,61672||YIYI Y933,,60880||White,,
311193,YIYI Y933 - Yellow,True,303669,303669,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61043||Hangzhou,,61044||China,,60245||1.48,,60262||130,,61672||YIYI Y933,,61690||Yellow,,
314530,"YKK-Mettalic Zipper-5""-Dark Navy",True,304097,304097,19||03. Accessories & Trims,1,,,,,,59958||Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314531,"YKK-Mettalic Zipper-5.5""-Dark Navy",True,304098,304098,19||03. Accessories & Trims,1,,,,,,59958||Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341706,YONGSHENG Air Double Bamboo - Dark Green,True,305371,305371,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61324||Rayon Twill,,61339||Light Rayon Twill,,61043||Hangzhou,,61044||China,,60249||1.58,,60267||155,,61673||YONGSHENG Air Double Bamboo,,61687||Green,,
341704,YONGSHENG Air Double Bamboo - Navy Blue,True,305372,305372,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61324||Rayon Twill,,61339||Light Rayon Twill,,61043||Hangzhou,,61044||China,,60249||1.58,,60267||155,,61673||YONGSHENG Air Double Bamboo,,61692||Blue,,
341708,YONGSHENG Air Double Bamboo - Red,True,305373,305373,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61324||Rayon Twill,,61339||Light Rayon Twill,,61043||Hangzhou,,61044||China,,60249||1.58,,60267||155,,61673||YONGSHENG Air Double Bamboo,,61688||Red,,
341705,YONGSHENG Air Double Bamboo - Rust,True,305374,305374,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61324||Rayon Twill,,61339||Light Rayon Twill,,61043||Hangzhou,,61044||China,,60249||1.58,,60267||155,,61673||YONGSHENG Air Double Bamboo,,60881||Orange,,
341707,YONGSHENG Air Double Bamboo - White,True,305375,305375,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61324||Rayon Twill,,61339||Light Rayon Twill,,61043||Hangzhou,,61044||China,,60249||1.58,,60267||155,,61673||YONGSHENG Air Double Bamboo,,60880||White,,
311194,YONGSHENG Air Double Bamboo - White,True,302276,302276,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61324||Rayon Twill,,61339||Light Rayon Twill,,61043||Hangzhou,,61044||China,,60249||1.58,,60267||155,,61673||YONGSHENG Air Double Bamboo,,60880||White,,
311195,YONGSHENG Imitation Hemp Bamboo - Black,True,302273,302273,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60218||Polyester Satin,,61184||Light Polyester Satin,,61043||Hangzhou,,61044||China,,60249||1.58,,60323||140,,61674||YONGSHENG Imitation Hemp Bamboo,,61685||Black,,
311196,YONGSHENG Imitation Hemp Bamboo - White,True,302274,302274,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,61324||Rayon Twill,,61339||Light Rayon Twill,,61043||Hangzhou,,61044||China,,60249||1.58,,60323||140,,61674||YONGSHENG Imitation Hemp Bamboo,,60880||White,,
311198,YUE SHENG 75D Single Sided - Black,True,302533,302533,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,60047||Lining,,60125||Light Fine-Knit Lining,,61043||Hangzhou,,61044||China,,60250||1.6,,60259||115,,60700||75D,,,,
311197,YUE SHENG-75D 2sided-Woven-Fine Knit Lining-White-1.60-115,True,302387,302387,18||02. Raw Materials-Fabric,1,,,,,,,,,,,,,,,,60022||Plain,,,,60047||Lining,,60125||Light Fine-Knit Lining,,61043||Hangzhou,,61044||China,,,,,,60700||75D,,,,
340914,YUE SHENG-75D Single sided-Knit-Fine Knit Lining-Buttermilk 36-1.60-85,True,305190,305190,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,60047||Lining,,60125||Light Fine-Knit Lining,,61043||Hangzhou,,61044||China,,60250||1.6,,60309||85,,60700||75D,,,,
340913,YUE SHENG-75D Single sided-Knit-Fine Knit Lining-Off white 9-1.60-85,True,305189,305189,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,60047||Lining,,60125||Light Fine-Knit Lining,,61043||Hangzhou,,61044||China,,60250||1.6,,60309||85,,60700||75D,,,,
311199,YUE SHENG-75D Single sided-Knit-Fine Knit Lining-White-1.60-85,True,301818,301818,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,60047||Lining,,60125||Light Fine-Knit Lining,,61043||Hangzhou,,61044||China,,60250||1.6,,60309||85,,60700||75D,,,,
310539,YUE XIU 280 - Black,True,50018591,50018591,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,61320||Rayon Scuba,,61334||Medium Rayon Scuba,,61097||Guangzhou,,61044||China,,60540||1.93,,60277||280,,61675||YUE XIU 280,,61685||Black,,
310540,YUE XIU 280 - White,True,50018592,50018592,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,61320||Rayon Scuba,,61334||Medium Rayon Scuba,,61097||Guangzhou,,61044||China,,60540||1.93,,60277||280,,61675||YUE XIU 280,,60880||White,,
341681,YUESHENG 75D - Dark Olive,True,305379,305379,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,60047||Lining,,60125||Light Fine-Knit Lining,,61043||Hangzhou,,61044||China,,60250||1.6,,60309||85,,,,61687||Green,,
341685,YUESHENG 75D - Navy Blue,True,305377,305377,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,60047||Lining,,60125||Light Fine-Knit Lining,,61043||Hangzhou,,61044||China,,60250||1.6,,60309||85,,,,61692||Blue,,
341687,YUESHENG TEXTILES-75D-Beige 1-1.6-85,True,305376,305376,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,60047||Lining,,60125||Light Fine-Knit Lining,,61043||Hangzhou,,61044||China,,60250||1.6,,60309||85,,,,,,
341686,YUESHENG TEXTILES-75D-Dark Taupe 297-1.6-85,True,305378,305378,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,60047||Lining,,60125||Light Fine-Knit Lining,,61043||Hangzhou,,61044||China,,60250||1.6,,60309||85,,,,,,
341683,YUESHENG TEXTILES-75D-Light Taupe 331-1.6-85,True,305380,305380,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,60047||Lining,,60125||Light Fine-Knit Lining,,61043||Hangzhou,,61044||China,,60250||1.6,,60309||85,,,,,,
341682,YUESHENG TEXTILES-75D-Mustard 357-1.6-85,True,305381,305381,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,60047||Lining,,60125||Light Fine-Knit Lining,,61043||Hangzhou,,61044||China,,60250||1.6,,60309||85,,,,,,
341684,YUESHENG TEXTILES-75D-Red 453-1.6-85,True,305382,305382,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60024||Knit,,60047||Lining,,60125||Light Fine-Knit Lining,,61043||Hangzhou,,61044||China,,60250||1.6,,60309||85,,,,,,
311200,YUN XIANG 898 - Green,True,60028559,60028559,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,61179||Heavy Cotton Poplin,,61097||Guangzhou,,61044||China,,60246||1.5,,60264||145,,61677||YUN XIANG 898,,61687||Green,,
311201,YUN XIANG 898 - Off White,True,60028561,60028561,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,61179||Heavy Cotton Poplin,,61097||Guangzhou,,61044||China,,60246||1.5,,60264||145,,61677||YUN XIANG 898,,60880||White,,
311205,YUN XIANG A1507 - Light Blue,True,50018158,50018158,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61097||Guangzhou,,61044||China,,60622||1.50,,60322||125,,61678||YUN XIANG A1507,,61692||Blue,,
311207,YUN XIANG A1507 - Mustard,True,50018152,50018152,18||02. Raw Materials-Fabric,1,,,,,,59958||Active,,,,,,,,,,60022||Plain,,60026||Woven,,60033||Cotton Poplin,,60118||Light Cotton Poplin,,61097||Guangzhou,,61044||China,,60622||1.50,,60322||125,,61678||YUN XIANG A1507,,61690||Yellow,,
