style_number,style_name,odoo_product_name,sku,barcode,active_in_odoo,match_method
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Maroon / Beige Print    ,V0126037PR5M,60065502,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Maroon / Beige Print    ,V0126037PR5S,60065501,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Off White,V0126037OWHI1X,60063827,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Off White,V0126037OWHI2X,60063828,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Off White,V0126037OWHIL,60063826,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Off White,V0126037OWHIM,60063825,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Off White,V0126037OWHIS,60063824,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Orange,V0126037ORA1X,60063822,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Orange,V0126037ORA2X,60063823,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Orange,V0126037ORAL,60063821,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Orange,V0126037ORAM,60063820,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Orange,V0126037ORAS,60063819,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Sea Green,V0126037SGRN1X,60063817,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Sea Green,V0126037SGRN2X,60063818,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Sea Green,V0126037SGRNL,60063816,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Sea Green,V0126037SGRNM,60063815,True,style_number
V0126037,Vivo Lamu Knee Length Cold Shoulder Dress,Vivo Basic Knee Length Dress In Chiffon - Sea Green,V0126037SGRNS,60063814,True,style_number
121028,Vivo Lani Satin High Low Dress,Vivo Lani Satin High Low Dress - Mustard,V1021027MUSF,60047874,True,style_name
V1021027,Vivo Lani Satin High Low Dress,Vivo Lani Satin High Low Dress - Mustard,V1021027MUSF,60047874,True,style_number
121028,Vivo Lani Satin High Low Dress,Vivo Lani Satin High Low Dress - Olive,V1021027OLIF,60047875,True,style_name
V1021027,Vivo Lani Satin High Low Dress,Vivo Lani Satin High Low Dress - Olive,V1021027OLIF,60047875,True,style_number
FS02231,Vivo Leggings,Vivo Leggings - FS1,FS0223128 -FS1,30000354,True,style_name
S0325016,Vivo Leila 3/4 Sleeve Tent Knee Length Dress,Safari Tawi Off-Shoulder Top - White,S0325016WHI1X,60052662,True,style_number
S0325016,Vivo Leila 3/4 Sleeve Tent Knee Length Dress,Safari Tawi Off-Shoulder Top - White,S0325016WHIL,60052661,True,style_number
S0325016,Vivo Leila 3/4 Sleeve Tent Knee Length Dress,Safari Tawi Off-Shoulder Top - White,S0325016WHIM,60052660,True,style_number
S0325016,Vivo Leila 3/4 Sleeve Tent Knee Length Dress,Safari Tawi Off-Shoulder Top - White,S0325016WHIS,60052659,True,style_number
Z1024053,Vivo Leila Asymmetrical Angel Sleeve Top,Vivo Leila Asymmetrical Angel Sleeve Top - Yellow,V0823179YELF,60022747,True,style_name
V0823179,Vivo Leila Asymmetrical Angel Sleeve Top,Vivo Leila Asymmetrical Angel Sleeve Top - Yellow,V0823179YELF,60022747,True,style_number
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Hunters,V0423055HUNTXL,60044700,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Hunters,V0423055HUNTL,60044699,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Hunters,V0423055HUNTS,60044697,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Hunters,V0423055HUNTM,60044698,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Hunters,V0423055HUNT2X,60044816,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Mustard,V0423055MUSTXL,60044704,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Mustard,V0423055MUSTL,60044703,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Mustard,V0423055MUSTS,60044701,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Mustard,V0423055MUSTM,60044702,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Mustard,V0423055MUST2X,60044817,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Navy Blue,V0423055NAB1X,60047309,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Navy Blue,V0423055NABL,60047308,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Navy Blue,V0423055NABS,60047306,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Navy Blue,V0423055NABM,60047307,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Navy Blue,V0423055NAB2X,60047310,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Teal,V0423055TEA1X,60047314,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Teal,V0423055TEAL,60047313,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Teal,V0423055TEAS,60047311,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Teal,V0423055TEAM,60047312,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Teal,V0423055TEA2X,60047315,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - White,V0423055WHIXL,60044708,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - White,V0423055WHIL,60044707,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - White,V0423055WHIS,60044705,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - White,V0423055WHIM,60044706,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - White,V0423055WHI2X,60044818,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Yellow,V0423055YELXL,60018157,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Yellow,V0423055YELL,60018156,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Yellow,V0423055YELS,60018154,True,style_name
719839,Vivo Leila Cap Sleeve Tent Knee Length Dress,Vivo Leila Cap Sleeve Tent Knee Length Dress - Yellow,V0423055YELM,60018155,True,style_name
Z0822082,Vivo Leila Hip Length Waterfall,Vivo Leila Hip Length Waterfall - Forest Green,V0523146FGNL/1X,60021748,True,style_name
Z0822082,Vivo Leila Hip Length Waterfall,Vivo Leila Hip Length Waterfall - Forest Green,V0523146FGNS/M,60021747,True,style_name
Z0822082,Vivo Leila Hip Length Waterfall,Vivo Leila Hip Length Waterfall - Teal,V0523146TEAL/XL,60019120,True,style_name
Z0822082,Vivo Leila Hip Length Waterfall,Vivo Leila Hip Length Waterfall - Teal,V0523146TEAS/M,60018326,True,style_name
Z0822082,Vivo Leila Hip Length Waterfall,Vivo Leila Hip Length Waterfall - White,V0523146WHIL/XL,60019122,True,style_name
Z0822082,Vivo Leila Hip Length Waterfall,Vivo Leila Hip Length Waterfall - White,V0523146WHIS/M,60018324,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Black,V0924074BLA1X,60045015,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Black,V0924074BLAL,60045792,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Black,V0924074BLAS,60045013,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Black,V0924074BLAM,60045014,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Black,V0924074BLA2X,60045793,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Burgundy,V0924074BURG1X,60045018,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Burgundy,V0924074BURGL,60045794,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Burgundy,V0924074BURGS,60045016,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Burgundy,V0924074BURGM,60045017,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Burgundy,V0924074BURG2X,60045795,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Hunters,V0924074HUNT1X,60045021,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Hunters,V0924074HUNTL,60045800,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Hunters,V0924074HUNTS,60045019,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Hunters,V0924074HUNTM,60045020,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - Hunters,V0924074HUNT2X,60045801,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - White,V0924074WHI1X,60045025,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - White,V0924074WHIL,60045802,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - White,V0924074WHIS,60045023,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - White,V0924074WHIM,60045024,True,style_name
V0126028,Vivo Leila Short Sleeve Bodycon,Vivo Leila Short Sleeve Bodycon - White,V0924074WHI2X,60045803,True,style_name
V0124024,Vivo Leila Short Sleeve Tent Dress,Vivo Leila Short Sleeve Tent Dress - Tan,V0124024TAN1X,60032790,True,style_name
V0124024,Vivo Leila Short Sleeve Tent Dress,Vivo Leila Short Sleeve Tent Dress - Tan,V0124024TANL,60032789,True,style_name
V0124024,Vivo Leila Short Sleeve Tent Dress,Vivo Leila Short Sleeve Tent Dress - Tan,V0124024TANS,60032787,True,style_name
V0124024,Vivo Leila Short Sleeve Tent Dress,Vivo Leila Short Sleeve Tent Dress - Tan,V0124024TANM,60032788,True,style_name
V0825015,Vivo Lena Slim Fit Pants in Pinstripe,Vivo Lena Slim Fit Pants in Pinstripe - Black / White Stripes,V0825015PR11X,60059524,True,product_name_prefix
V0825015,Vivo Lena Slim Fit Pants in Pinstripe,Vivo Lena Slim Fit Pants in Pinstripe - Black / White Stripes,V0825015PR1M,60059522,True,product_name_prefix
V0825015,Vivo Lena Slim Fit Pants in Pinstripe,Vivo Lena Slim Fit Pants in Pinstripe - Black / White Stripes,V0825015PR1L,60059523,True,product_name_prefix
V0825015,Vivo Lena Slim Fit Pants in Pinstripe,Vivo Lena Slim Fit Pants in Pinstripe - Black / White Stripes,V0825015PR1S,60059521,True,product_name_prefix
V0825015,Vivo Lena Slim Fit Pants in Pinstripe,Vivo Lena Slim Fit Pants in Pinstripe - Black / White Stripes,V0825015PR12X,60059603,True,product_name_prefix
V0825015,Vivo Lena Slim Fit Pants in Pinstripe,Vivo Lena Slim Fit Pants in Pinstripe - Black / White Thin Stripes ,V0825015PR21X,60067588,True,product_name_prefix
V0825015,Vivo Lena Slim Fit Pants in Pinstripe,Vivo Lena Slim Fit Pants in Pinstripe - Black / White Thin Stripes ,V0825015PR22X,60067589,True,product_name_prefix
V0825015,Vivo Lena Slim Fit Pants in Pinstripe,Vivo Lena Slim Fit Pants in Pinstripe - Black / White Thin Stripes ,V0825015PR2L,60067587,True,product_name_prefix
V0825015,Vivo Lena Slim Fit Pants in Pinstripe,Vivo Lena Slim Fit Pants in Pinstripe - Black / White Thin Stripes ,V0825015PR2M,60067586,True,product_name_prefix
V0825015,Vivo Lena Slim Fit Pants in Pinstripe,Vivo Lena Slim Fit Pants in Pinstripe - Black / White Thin Stripes ,V0825015PR2S,60067585,True,product_name_prefix
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Blue Kiwi Print,V1223020PR21X,60029717,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Blue Kiwi Print,V1223020PR2L,60029716,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Blue Kiwi Print,V1223020PR2S,60029714,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Blue Kiwi Print,V1223020PR2M,60029715,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Blue Kiwi Print,V1223020PR22X,60029718,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Grey Kiwi Print,V1223020PR31X,60029722,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Grey Kiwi Print,V1223020PR3L,60029721,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Grey Kiwi Print,V1223020PR3S,60029719,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Grey Kiwi Print,V1223020PR3M,60029720,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Grey Kiwi Print,V1223020PR32X,60029723,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Pink Kiwi Print,V1223020PR11X,60029712,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Pink Kiwi Print,V1223020PR1L,60029711,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Pink Kiwi Print,V1223020PR1S,60029709,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Pink Kiwi Print,V1223020PR1M,60029710,True,style_name
Z0125025,Vivo Lero Capri Leggings,Vivo Lero Capri Leggings - Black + Pink Kiwi Print,V1223020PR12X,60029713,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Blue Kiwi Print,V1123125PR21X,60029656,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Blue Kiwi Print,V1123125PR2L,60029655,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Blue Kiwi Print,V1123125PR2S,60029653,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Blue Kiwi Print,V1123125PR2M,60029654,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Blue Kiwi Print,V1123125PR22X,60029657,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Grey Kiwi Print,V1123125PR31X,60029661,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Grey Kiwi Print,V1123125PR3L,60029660,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Grey Kiwi Print,V1123125PR3S,60029658,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Grey Kiwi Print,V1123125PR3M,60029659,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Grey Kiwi Print,V1123125PR32X,60029662,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Pink Kiwi Print,V1123125PR11X,60029650,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Pink Kiwi Print,V1123125PR1L,60029649,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Pink Kiwi Print,V1123125PR1S,60029647,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Pink Kiwi Print,V1123125PR1M,60029648,True,style_name
719828,Vivo Lero Fitness Leggings,Vivo Lero Fitness Leggings - Black + Pink Kiwi Print,V1123125PR12X,60029652,True,style_name
V0424158,Vivo Lero Wide Leg Pants,Vivo Cowl Camisole - Black,V0424158BLA1X,60035492,True,style_number
V0424158,Vivo Lero Wide Leg Pants,Vivo Cowl Camisole - Black,V0424158BLAL,60035491,True,style_number
V0424158,Vivo Lero Wide Leg Pants,Vivo Cowl Camisole - Black,V0424158BLA2X,60035493,True,style_number
V0424158,Vivo Lero Wide Leg Pants,Vivo Cowl Camisole - Black,V0424158BLA3X,60035494,True,style_number
V0424158,Vivo Lero Wide Leg Pants,Vivo Cowl Camisole - Black,V0424158BLA4X,60035495,True,style_number
V0424158,Vivo Lero Wide Leg Pants,Vivo Cowl Camisole - Khaki,V0424158KHA1X,60035500,True,style_number
V0424158,Vivo Lero Wide Leg Pants,Vivo Cowl Camisole - Khaki,V0424158KHAL,60035499,True,style_number
V0424158,Vivo Lero Wide Leg Pants,Vivo Cowl Camisole - Khaki,V0424158KHAS,60035497,True,style_number
V0424158,Vivo Lero Wide Leg Pants,Vivo Cowl Camisole - Khaki,V0424158KHAM,60035498,True,style_number
V0424158,Vivo Lero Wide Leg Pants,Vivo Cowl Camisole - Khaki,V0424158KHA2X,60035501,True,style_number
V0424158,Vivo Lero Wide Leg Pants,Vivo Cowl Camisole - Khaki,V0424158KHA3X,60035502,True,style_number
V0424158,Vivo Lero Wide Leg Pants,Vivo Cowl Camisole - White,V0424158WHIL,60035508,True,style_number
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Black,V0925026BLA1X,60061669,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Black,V0925026BLAM,60061667,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Black,V0925026BLAL,60061668,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Black,V0925026BLAS,60061666,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Black,V0925026BLA2X,60061670,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Chocolate,V0925026CHOC2X,60061675,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Chocolate,V0925026CHOCL,60061673,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Chocolate,V0925026CHOCS,60061671,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Chocolate,V0925026CHOC1X,60061674,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Chocolate,V0925026CHOCM,60061672,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Cream / Coral Ziza Print,V0925026PR21X,60062118,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Cream / Coral Ziza Print,V0925026PR2L,60062117,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Cream / Coral Ziza Print,V0925026PR2M,60062116,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Cream / Coral Ziza Print,V0925026PR2S,60062115,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Red / Black Ziza Print,V0925026PR11X,60062113,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Red / Black Ziza Print,V0925026PR1L,60062112,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Red / Black Ziza Print,V0925026PR1M,60062111,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Red / Black Ziza Print,V0925026PR1S,60062110,True,style_name
V0925026,Vivo Liora Shorts,Vivo Liora Shorts - Red / Black Ziza Print,V0925026PR12X,60062114,True,style_name
V0624072,Vivo Liv Wide Crepe Top,Vivo Liv Wide Crepe Top - Hot Pink,V0324083HPINF,60050808,True,style_name
V0624072,Vivo Liv Wide Crepe Top,Vivo Liv Wide Crepe Top - Hunters / Black Mandy Print,V0324083PR8F,60050846,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Atbara,VE0031ATBXS,90000352,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Atbara,VE0031ATB1X,90000857,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Atbara,VE0031ATBL,90000856,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Atbara,VE0031ATBS,90000854,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Atbara,VE0031ATBM,90000855,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Atbara,VE0031ATB2X,90000858,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Atbara,VE0031ATB3X,90000859,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Atbara,VE0031ATB4X,90000860,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Savannah,VE0031SAVXS,90000353,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Savannah,VE0031SAV1X,90000864,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Savannah,VE0031SAVL,90000863,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Savannah,VE0031SAVS,90000861,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Savannah,VE0031SAVM,90000862,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Savannah,VE0031SAV2X,90000865,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Savannah,VE0031SAV3X,90000866,True,style_name
V1124143,Vivo Long Sleeve Blazer,Vivo Long Sleeve Blazer - Savannah,VE0031SAV4X,90000867,True,style_name
V0622061,Vivo Long Sleeve Leila Bodycon Dress,Vivo Long Sleeve Leila Bodycon Dress - Dark Green,V0622061DGRNXL,60005884,True,style_name
V0622061,Vivo Long Sleeve Leila Bodycon Dress,Vivo Long Sleeve Leila Bodycon Dress - Dark Green,V0622061DGRNL,60005883,True,style_name
V0622061,Vivo Long Sleeve Leila Bodycon Dress,Vivo Long Sleeve Leila Bodycon Dress - Dark Green,V0622061DGRNS,60005881,True,style_name
V0622061,Vivo Long Sleeve Leila Bodycon Dress,Vivo Long Sleeve Leila Bodycon Dress - Dark Green,V0622061DGRNM,60005882,True,style_name
V0622061,Vivo Long Sleeve Leila Bodycon Dress,Vivo Long Sleeve Leila Bodycon Dress - Taupe,V0622061TAUXL,60020892,True,style_name
V0622061,Vivo Long Sleeve Leila Bodycon Dress,Vivo Long Sleeve Leila Bodycon Dress - Taupe,V0622061TAUL,60020891,True,style_name
V0622061,Vivo Long Sleeve Leila Bodycon Dress,Vivo Long Sleeve Leila Bodycon Dress - Taupe,V0622061TAUS,60020889,True,style_name
V0622061,Vivo Long Sleeve Leila Bodycon Dress,Vivo Long Sleeve Leila Bodycon Dress - Taupe,V0622061TAUM,60020890,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Black,V1125006BLA1X,60061744,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Black,V1125006BLAM,60061742,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Black,V1125006BLAL,60061743,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Black,V1125006BLAS,60061741,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Black,V1125006BLA2X,60061745,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Khaki Green,V1125006KHGRN1X,60061734,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Khaki Green,V1125006KHGRNM,60061732,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Khaki Green,V1125006KHGRNL,60061733,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Khaki Green,V1125006KHGRNS,60061731,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Khaki Green,V1125006KHGRN2X,60061735,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Maroon,V1125006MAR1X,60061739,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Maroon,V1125006MARM,60061737,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Maroon,V1125006MARL,60061738,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Maroon,V1125006MARS,60061736,True,style_name
V1125006,Vivo Lulu Cotton Barrel Pants,Vivo Lulu Cotton Barrel Pants - Maroon,V1125006MAR2X,60061740,True,style_name
