sku,product_name,style_name,style_number,brand,product_type,price,price_source,retired_qty
V0823158TAUXS,Vivo X This Is Essential  Sleeveless Scooped Neck Bodysuit - Taupe - TAUPE / V0823158 / XS,Vivo X This Is Essential  Sleeveless Scooped Neck Bodysuit,V0823158,Vivo,Bodysuits,1950,odoo,2
V0424116NABXXS,Vivo X This Is Essential Raceback Bralette - Navy Blue,Vivo X This Is Essential Raceback Bralette,V0424116,Vivo,Bodysuits,1500,odoo,2
V0224109NABM,Vivo X This Is Essential Short Unitard - Navy Blue,Vivo X This Is Essential Short Unitard,V0224109,Vivo,Jumpsuits & Playsuits,3250,catalog,2
V0224109NABXXS,Vivo  X This Is Essential Short Unitard - Navy Blue,Vivo X This Is Essential Short Unitard,V0224109,Vivo,Jumpsuits & Playsuits,3250,catalog,2
V0125005HPINL/1X,Vivo Yene One Soulder Kaftan - Hot Pink,Vivo Yene One Shoulder Kaftan,V0125005,Vivo,Maxi Dresses,2250,catalog,2
V0125001PR1S,Vivo Yene One Shoulder Maxi Dress - White / Teal Shibori Print - WHITE / TEAL SHIBORI PRINT / V0125001 / S,Vivo Yene One Shoulder Maxi Dress,V0125001,Vivo,Maxi Dresses,2350,odoo,2
V0623013PR4S,Vivo Zahari Sweatheart Neck Jumpsuit - Maroon / Black Print - PRINT / V0623013 / S,Vivo Zahari Sweatheart Neck Jumpsuit,V0623013,Vivo,Jumpsuits & Playsuits,2650,odoo,2
V1120005BLAS,Vivo Zawadi Inverted Pleat Dress - Black - BLACK / V1120005 / S,Vivo Zawadi Inverted Pleat Dress,V1120005,Vivo,Knee Length Dresses,2950,odoo,2
Z0724050BLA4X,Zoya Banda Halter Neck Assymetrical Crop Top - Black - BLACK / Z0724050 / 4X,Zoya Banda Halter Neck Assymetrical Crop Top,Z0724050,Zoya,Loose Tops,1100,odoo,2
Z0724069PINM,Zoya Banda Unisex Jorts - Pink,Zoya Banda Unisex Jorts,Z0724069,Zoya,Shorts & Skorts,550,catalog,2
Z0724101BLAM,Zoya Basic Halter Tie Top - Black - BLACK / Z0724101 / M,Zoya Basic Halter Tie Top,Z0724101,Zoya,Loose Tops,350,odoo,2
Z0819065DGN4X,Zoya Basic Tank Top - Dark Green,Zoya Basic Tank Top,Z0819065,Zoya,T-shirts & Tank Tops,1350,catalog,2
Z0819065TAN4X,Zoya Basic Tank Top - Tan - TAN / Z0819065 / 4X,Zoya Basic Tank Top,Z0819065,Zoya,T-shirts & Tank Tops,900,odoo,2
Z0124043DGRNXS,Zoya Luna Cargo Pants - Dark Green,Zoya Luna Cargo Pants,Z0124043,Zoya,Full Length Pants,1050,catalog,2
Z0124037BLAL,Zoya Luna Halter Neck Top - Black,Zoya Luna Halter Neck Top,Z0124037,Zoya,Midriff & Crop Tops,1750,odoo,2
Z0124037NAVS,Zoya Luna Halter Neck Top -Navy - NAVY / Z0124037 / S,Zoya Luna Halter Neck Top,Z0124037,Zoya,Loose Tops,900,odoo,2
Z0822082LPINL,Zoya Nia Off Shoulder Knee Length Dress - Light Pink - PINK / Z0822082 / L,Zoya Nia Off Shoulder Knee Length Dress,Z0822082,Zoya,Knee Length Dresses,3550,odoo,2
Z0822082LPINM,Zoya Nia Off Shoulder Knee Length Dress - Light Pink - LIGHT PINK / Z0822082 / M,Zoya Nia Off Shoulder Knee Length Dress,Z0822082,Zoya,Knee Length Dresses,3550,odoo,2
Z0822081BLAL/XL,Zoya Nia Off Shoulder Puff Sleeve Top - Black,Zoya Nia Off Shoulder Puff Sleeve Top,Z0822081,Zoya,Loose Tops,450,odoo,2
Z1123052PR1S,Zoya Party Cowl Bare Back Mini Dress - Taupe / Pink Waridi Print,Zoya Party Cowl Bare Back Mini Dress,Z1123052,Zoya,Short & Mini Dresses,2750,odoo,2
Z1123024BLA4X,Zoya Party Sleeveless Bodysuit - Black,Zoya Party Sleeveless Bodysuit,Z1123024,Zoya,Bodysuits,1950,odoo,2
Z0125026TAUPXS,Zoya Sadira Mini Cargo Skirt - Taupe - TAUPE / Z0125026 / XS,Zoya Sadira Mini Cargo Skirt,Z0125026,Zoya,Knee Length Skirts,1950,odoo,2
Z0324018NAVS,Zoya Taani Easy Fit Joggers -Navy,Zoya Taani Easy Fit Joggers,Z0324018,Zoya,Full Length Pants,3250,odoo,2
Z0824059BLAL,Zoya Temo Asymmetric Front Cut Crop Top - Black,Zoya Temo Asymmetric Front Cut Crop Top,Z0824059,Zoya,Loose Tops,250,odoo,2
Z0225011GRNYELM,Zoya Vasha Raglan Sleeve Playsuit - Green / Yellow,Zoya Vasha Raglan Sleeve Playsuit,Z0225011,Zoya,Jumpsuits & Playsuits,2550,odoo,2
Z0225011GRNYELS,Zoya Vasha Raglan Sleeve Playsuit - Green / Yellow - GREEN / YELLOW / Z0225011 / S,Zoya Vasha Raglan Sleeve Playsuit,Z0225011,Zoya,Jumpsuits & Playsuits,2550,odoo,2
Z0225008NEPXS,Zoya Vasha Short Sleeve Mesh Top - Neon Pink - PINK / Z0225008 / XS,Zoya Vasha Short Sleeve Mesh Top,Z0225008,Zoya,Loose Tops,250,odoo,2
Z1024059PR1M/L,Zoya X Metamorphisized 143 Cropped Jacket - Blue / Black - BLUE / BLACK / Z1024059 / M/L,Zoya X Metamorphisized 143 Cropped Jacket,Z1024059,Zoya,Jackets & Coats,2550,odoo,2
Z1024053PR11X,Zoya X Metamorphisized 143 Oversized Bowling  Shirt - White / Black - WHITE / BLACK / Z1024053 / 1X,Zoya X Metamorphisized 143 Oversized Bowling Shirt,Z1024053,Zoya,Loose Tops,3750,odoo,2
Z0324066ORA3X,Zoya Yuni High Slit Dress - Orange,Zoya Yuni High Slit Dress,Z0324066,Zoya,Maxi Dresses,2550,odoo,2
Z0324066ORA4X,Zoya Yuni High Slit Dress - Orange,Zoya Yuni High Slit Dress,Z0324066,Zoya,Maxi Dresses,2550,odoo,2
Z0324051BUTM,Zoya Yuni Off Shoulder Midriff Top - Buttermilk - CREAM / Z0324051 / M,Zoya Yuni Off Shoulder Midriff Top,Z0324051,Zoya,Loose Tops,350,odoo,2
Z0324067BLAS,Zoya Yuni Sleeveless Turtle Neck Maxi Top - Black,Zoya Yuni Sleeveless Turtle Neck Maxi Top,Z0324067,Zoya,Maxi Dresses,2250,odoo,2
Z0324067ORAXS,Zoya Yuni Sleeveless Turtle Neck Maxi Top - Orange,Zoya Yuni Sleeveless Turtle Neck Maxi Top,Z0324067,Zoya,Maxi Dresses,450,odoo,2
V0821190BLAM,,,,,,1450,odoo,1
V0821190BLPM,,,,,,1650,odoo,1
V1020056BLAM-V2,,,,,,3950,odoo,1
Z0819065ORA2X,,,,,,900,odoo,1
Z0819065ORAXL,,,,,,900,odoo,1
S0623073PR6S,Safari Anga Wide Shorts - Green / Orange Print,Safari Anga Wide Shorts,S0623073,Safari,Shorts & Skorts,1050,catalog,1
S0623047TAUM,Safari Basic Shirt Tent Dress - Taupe,Safari Basic Shirt Tent Dress,S0623047,Safari,Knee Length Dresses,5250,catalog,1
S0424082BLAM,Safari Bush Drawstring Shorts - Black,Safari Bush Drawstring Shorts,S0424082,Safari,Shorts & Skorts,1650,catalog,1
S0724020GRYXS,Safari Bush Men's Long Sleeve T-shirt - Grey,Safari Bush Men's Long Sleeve T-shirt,S0724020,Safari,T-shirts & Tank Tops,650,catalog,1
S0724020HGN4X,Safari Bush Men's Long Sleeve T-shirt - Hunters Green,Safari Bush Men's Long Sleeve T-shirt,S0724020,Safari,T-shirts & Tank Tops,1600,catalog,1
S0925059KTAN1X,Safari By Vivo Mens Cotton Shorts - Khaki Tan,Safari By Vivo Mens Cotton Shorts,S0925059,Safari,Shorts & Skorts,3400,catalog,1
S0925059KTANS,Safari By Vivo Mens Cotton Shorts - Khaki Tan,Safari By Vivo Mens Cotton Shorts,S0925059,Safari,Shorts & Skorts,3400,catalog,1
S1024009WHIXS,Safari Chui 3/4 Sleeve A-Line Dress - White,Safari Chui 3/4 Sleeve A-Line Dress,S1024009,Safari,Knee Length Dresses,5450,catalog,1
S1024007WCLOXS,Safari Chui Cropped Jacket - White Cloud,Safari Chui Cropped Jacket,S1024007,Safari,Jackets & Coats,6250,catalog,1
S1024013REDL,Safari Chui Heavy Shirt - Red,Safari Chui Heavy Shirt,S1024013,Safari,Fitted Tops,5950,catalog,1
S1024013REDM,Safari Chui Heavy Shirt - Red,Safari Chui Heavy Shirt,S1024013,Safari,Fitted Tops,5950,catalog,1
S1024013TAU1X,Safari Chui Heavy Shirt - Taupe,Safari Chui Heavy Shirt,S1024013,Safari,Fitted Tops,5950,catalog,1
S1024019WHICXS,Safari Chui Jodhpur Pants - White Cloud,Safari Chui Jodhpur Pants,S1024019,Safari,Full Length Pants,6250,catalog,1
S0124010PR1M,Safari Haya Strappy Tie Back Maxi Dress - Dark Maroon Koi Print,Safari Haya Strappy Tie Back Maxi Dress,S0124010,Safari,Maxi Dresses,2080,catalog,1
S0424075TAUM,Safari Huru Halter Sleeveless High Low Dress - Taupe,Safari Huru Halter Sleeveless High Low Dress,S0424075,Safari,Short & Mini Dresses,4050,catalog,1
S0224195GRE1X,Safari Kamari Capri Cargo Pants - Green,Safari Kamari Capri Cargo Pants,S0224195,Safari,Culottes & Capri Pants,1450,catalog,1
S0224195WHI3X,Safari Kamari Capri Cargo Pants - White,Safari Kamari Capri Cargo Pants,S0224195,Safari,Culottes & Capri Pants,4750,catalog,1
S0224189TANXS/S,Safari Kamari Drop Shoulder Top - Tan,Safari Kamari Drop Shoulder Top,S0224189,Safari,Loose Tops,1650,catalog,1
S0224190BAB3X,Safari Kamari Halter Shirt - Baby Blue,Safari Kamari Halter Shirt,S0224190,Safari,Fitted Tops,1150,catalog,1
S0224190BEIL,Safari Kamari Halter Shirt - Beige,Safari Kamari Halter Shirt,S0224190,Safari,Fitted Tops,650,catalog,1
S0224190LBLU3X,Safari Kamari Halter Shirt - Light Blue,Safari Kamari Halter Shirt,S0224190,Safari,Fitted Tops,1150,catalog,1
S0224190ORA4X,Safari Kamari Halter Shirt - Orange,Safari Kamari Halter Shirt,S0224190,Safari,Fitted Tops,3050,catalog,1
S0224190RUS4X,Safari Kamari Halter Shirt - Rust Orange,Safari Kamari Halter Shirt,S0224190,Safari,Fitted Tops,1150,catalog,1
S0224190RUSXS,Safari Kamari Halter Shirt - Rust Orange,Safari Kamari Halter Shirt,S0224190,Safari,Fitted Tops,1150,catalog,1
S0224181HGNM/L,Safari Kamari Long Sleeve Drawstring Shacket - Hunters Green,Safari Kamari Long Sleeve Drawstring Shacket,S0224181,Safari,Jackets & Coats,5550,catalog,1
S0224199WHC3X,Safari Kamari Mini Skirt - White Cloud,Safari Kamari Mini Skirt,S0224199,Safari,Knee Length Skirts,250,catalog,1
S0224199WHCM,Safari Kamari Mini Skirt - White Cloud,Safari Kamari Mini Skirt,S0224199,Safari,Knee Length Skirts,250,catalog,1
S0224135BLUM,Safari Kaya Sleeveless Tent Shirt Dress - Blue,Safari Kaya Sleeveless Tent Shirt Dress,S0224135,Safari,Knee Length Dresses,2850,catalog,1
S0923074PR7S,Safari Kikoy Off Shoulder Crop Top - Maroon Print,Safari Kikoy Off Shoulder Crop Top,S0923079,Safari,Midriff & Crop Tops,500,catalog,1
S0923063GOL1X,Safari Kikoy Shirred Top Maxi Dress - Gold,Safari Kikoy Shirred Top Maxi Dress,S0923063,Safari,Maxi Dresses,7950,catalog,1
S0824055TTF1X,Safari Kitenge Men's Sweat Pants - Teal/ Tafo Print,Safari Kitenge Men's Sweat Pants,S0824055,Safari,Full Length Pants,4550,catalog,1
S0824055TTFL,Safari Kitenge Men's Sweat Pants - Teal/ Tafo Print,Safari Kitenge Men's Sweat Pants,S0824055,Safari,Full Length Pants,4550,catalog,1
S0824055TTFM,Safari Kitenge Men's Sweat Pants - Teal/ Tafo Print,Safari Kitenge Men's Sweat Pants,S0824055,Safari,Full Length Pants,4550,catalog,1
S0824054GNBL,Safari Kitenge Men's Sweatshirt - Grey/ Neba Print,Safari Kitenge Men's Sweatshirt,S0824054,Safari,Hoodies & Sweatshirts,4250,catalog,1
S0824054GNBS,Safari Kitenge Men's Sweatshirt - Grey/ Neba Print,Safari Kitenge Men's Sweatshirt,S0824054,Safari,Hoodies & Sweatshirts,4250,catalog,1
S0824054GNBXS,Safari Kitenge Men's Sweatshirt - Grey/ Neba Print,Safari Kitenge Men's Sweatshirt,S0824054,Safari,Hoodies & Sweatshirts,4250,catalog,1
S0824054TTF4X,Safari Kitenge Men's Sweatshirt - Teal/ Tafo Print,Safari Kitenge Men's Sweatshirt,S0824054,Safari,Hoodies & Sweatshirts,4250,catalog,1
S0824054TTFS,Safari Kitenge Men's Sweatshirt - Teal/ Tafo Print,Safari Kitenge Men's Sweatshirt,S0824054,Safari,Sample & Sale Items,4250,catalog,1
S1123111PIN/BLA1X,Safari Lira Front Panelled Shirt Dress - Pink / Black,Safari Lira Front Panelled Shirt Dress,S1123111,Safari,Knee Length Dresses,2320,catalog,1
S0223175DPIN1X,Safari Mali Off - Shoulder Ruffle Knee Length Dress - Dark Pink,Safari Mali Off,S0223175,Safari,Knee Length Dresses,1450,catalog,1
S0924003TAU3X,Safari Mansi Dolman Top - Taupe,Safari Mansi Dolman Top,S0924003,Safari,T-shirts & Tank Tops,2750,catalog,1
S0924003TAUM,Safari Mansi Dolman Top - Taupe,Safari Mansi Dolman Top,S0924003,Safari,T-shirts & Tank Tops,2750,catalog,1
S0924003WHI3X,Safari Mansi Dolman Top - White,Safari Mansi Dolman Top,S0924003,Safari,T-shirts & Tank Tops,2750,catalog,1
S0924017BLAS,Safari Mansi Straight Leg Pants - Black,Safari Mansi Straight Leg Pants,S0924017,Safari,Full Length Pants,4950,catalog,1
S0424047DGRYS,Safari Men's Cargo Pants - Dark Grey,Safari Men's Cargo Pants,S0424047,Safari,Full Length Pants,1750,catalog,1
S0423039WHI1X,Safari Men's Chinese Collar Long Sleeve Shirt - White,Safari Men's Chinese Collar Long Sleeve Shirt,S0423039,Safari,Loose Tops,1850,catalog,1
S0424039CORS,Safari Men's Chinese Collar Long Sleeve Shirt - Coral,Safari Men's Chinese Collar Long Sleeve Shirt,S0424039,Safari,Loose Tops,1150,catalog,1
S0424041PR8L,Safari Men's Kitenge Drawstring Shorts - Himo Print,Safari Men's Kitenge Drawstring Shorts,S0424041,Safari,Shorts & Skorts,1800,catalog,1
S0424041PR9S,Safari Men's Kitenge Drawstring Shorts - Keri Print,Safari Men's Kitenge Drawstring Shorts,S0424041,Safari,Shorts & Skorts,1800,catalog,1
S0424037DGRY2X,Safari Men's Shacket - Dark Grey,Safari Men's Shacket,S0424037,Safari,Accessories,1850,catalog,1
S0425057PR1L,Safari Naledi 3/4 Sleeve Tent Dress - Navy Pinstripes Print,Safari Naledi 3/4 Sleeve Tent Dress,S0425057,Safari,Knee Length Dresses,6800,catalog,1
S0425057PR1S,Safari Naledi 3/4 Sleeve Tent Dress - Navy Pinstripes Print,Safari Naledi 3/4 Sleeve Tent Dress,S0425057,Safari,Knee Length Dresses,6800,catalog,1
S0425057PR5S,Safari Naledi 3/4 Sleeve Tent Dress - Pink Polka Stripes,Safari Naledi 3/4 Sleeve Tent Dress,S0425057,Safari,Knee Length Dresses,6800,catalog,1
S0425057PR6M,Safari Naledi 3/4 Sleeve Tent Dress - Yellow Puff Stripes,Safari Naledi 3/4 Sleeve Tent Dress,S0425057,Safari,Knee Length Dresses,4750,catalog,1
S0425057PR71X,Safari Naledi 3/4 Sleeve Tent Dress - Taupe Puff Stripes,Safari Naledi 3/4 Sleeve Tent Dress,S0425057,Safari,Knee Length Dresses,6800,catalog,1
S0825005PR3M-MAR,Safari Nazari Coat Dress - Maroon / Pink Ara Print,Safari Nazari Coat Dress,S0825005,Safari,Knee Length Dresses,5800,catalog,1
S0124026NAVL,Safari Nimali Bubble Sleeve Top - Navy,Safari Nimali Bubble Sleeve Top,S0124026,Safari,Fitted Tops,1400,catalog,1
S0124026RED1X,Safari Nimali Bubble Sleeve Top - Red,Safari Nimali Bubble Sleeve Top,S0124026,Safari,Fitted Tops,3950,catalog,1
S0124026TEAL,Safari Nimali Bubble Sleeve Top - Teal,Safari Nimali Bubble Sleeve Top,S0124026,Safari,Fitted Tops,1350,catalog,1
S0824028HGN1X,Safari Njano Men's Easy Fit Pants - Hunters Green,Safari Njano Men's Easy Fit Pants,S0824028,Safari,Full Length Pants,4800,catalog,1
S0824029PR22X-JUR,Safari Njano Men's Straight Leg Pants - Jura Print,Safari Njano Men's Straight Leg Pants,S0824029,Safari,Full Length Pants,6250,catalog,1
S0724127PR11X,Safari Njano Wide Leg Pants - Shama Print,Safari Njano Wide Leg Pants,S0724127,Safari,Full Length Pants,3400,catalog,1
S0724127PR13X,Safari Njano Wide Leg Pants - Shama Print,Safari Njano Wide Leg Pants,S0724127,Safari,Full Length Pants,3400,catalog,1
S0724127PR1S,Safari Njano Wide Leg Pants - Shama Print,Safari Njano Wide Leg Pants,S0724127,Safari,Full Length Pants,3400,catalog,1
S0724127PR24X,Safari Njano Wide Leg Pants - Neba Print,Safari Njano Wide Leg Pants,S0724127,Safari,Full Length Pants,2350,catalog,1
S0824067PR2M-LAS,Safari Savannah Kitenge Midi Wrap Dress - Lashi Print,Safari Savannah Kitenge Midi Wrap Dress,S0824067,Safari,Short & Mini Dresses,8950,catalog,1
S0624028BLA1X,Safari Savannah Men's Jacket - Black,Safari Savannah Men's Jacket,S0624028,Safari,Jackets & Coats,1850,catalog,1
S0624028BLAL,Safari Savannah Men's Jacket - Black,Safari Savannah Men's Jacket,S0624028,Safari,Jackets & Coats,1850,catalog,1
S0624028HUNM,Safari Savannah Men's Jacket - Hunters,Safari Savannah Men's Jacket,S0624028,Safari,Jackets & Coats,2650,catalog,1
S0724125WHI1X,Safari Savannah Men's Short Sleeve Shirt - White,Safari Savannah Men's Short Sleeve Shirt,S0724125,Safari,Loose Tops,4200,catalog,1
S0724125WHIL,Safari Savannah Men's Short Sleeve Shirt - White,Safari Savannah Men's Short Sleeve Shirt,S0724125,Safari,Loose Tops,4200,catalog,1
S0724009HUN1X,Safari Savannah Wrap Top - Hunters,Safari Savannah Wrap Top,S0724009,Safari,Fitted Tops,5250,catalog,1
S1124144PR13X/4X,Safari Sizani 2 Way Wrap Top - Tafo Print,Safari Sizani 2 Way Wrap Top,S1124144,Safari,Midriff & Crop Tops,3250,catalog,1
S1124144PR3XS/S,Safari Sizani 2 Way Wrap Top - Sipo,Safari Sizani 2 Way Wrap Top,S1124144,Safari,Midriff & Crop Tops,2250,catalog,1
S1124112NAB1X,Safari Sizani Barrel Pants - Navy Blue,Safari Sizani Barrel Pants,S1124112,Safari,Full Length Pants,5950,catalog,1
S1124152PR2L,Safari Sizani Men's Kitenge Placket Shirt - Keri Print,Safari Sizani Men's Kitenge Placket Shirt,S1124152,Safari,Loose Tops,3800,catalog,1
S1124152PR2M,Safari Sizani Men's Kitenge Placket Shirt - Keri Print,Safari Sizani Men's Kitenge Placket Shirt,S1124152,Safari,Loose Tops,3800,catalog,1
S1124151PR13X,Safari Sizani Men's Kitenge Tuxedo Shirt - Black,Safari Sizani Men's Kitenge Tuxedo Shirt,S1124151,Safari,Loose Tops,4400,catalog,1
S0925064RBWL,Safari Solana Wrap Dress - Rust Brown,Safari Solana Wrap Dress,S0925064,Safari,Midi & Capri Dresses,7400,catalog,1
S0424062LTAUM/L,Safari Spaghetti Tank Top - Light Taupe,Safari Spaghetti Tank Top,S0424062,Safari,T-shirts & Tank Tops,650,catalog,1
S0925046PR1M,Safari Tafari Shorts - Light Blue Asili Print,Safari Tafari Shorts,S0925046,Safari,Shorts & Skorts,2800,catalog,1
S0925046PR5L,Safari Tafari Shorts - Black Brown Shade C,Safari Tafari Shorts,S0925046,Safari,Shorts & Skorts,2800,catalog,1
S0925046PR81X,Safari Tafari Shorts - Selvi Print,Safari Tafari Shorts,S0925046,Safari,Shorts & Skorts,2800,catalog,1
S0925046PR8S,Safari Tafari Shorts - Selvi Print,Safari Tafari Shorts,S0925046,Safari,Shorts & Skorts,2800,catalog,1
S1025031PR10M/L,Safari Tafari Wrap Top - Umba Print,Safari Tafari Wrap Top,S1025031,Safari,Midriff & Crop Tops,3400,catalog,1
S0322138BLAL,Safari Tawi Flounce Tent Dress - Black,Safari Tawi Flounce Tent Dress,S0322138,Safari,Knee Length Dresses,1650,catalog,1
S0322138LGNM,Safari Tawi Flounce Tent Dress - Lime Green,Safari Tawi Flounce Tent Dress,S0322138,Safari,Knee Length Dresses,4950,catalog,1
S0524182BLU3X,Safari Tie Knee Length Dress - Blue,Safari Tie Knee Length Dress,S0524182,Safari,Knee Length Dresses,4350,catalog,1
S0524182PINL,Safari Tie Knee Length Dress - Pink - PINK / S0524182 / L,Safari Tie Knee Length Dress,S0524182,Safari,Knee Length Dresses,4350,odoo,1
S0325031WHI1X,Safari Tiwa Barell Pants - White,Safari Tiwa Barell Pants,S0325031,Safari,Full Length Pants,5400,catalog,1
S0425029MUSL,Safari Tiwa Reversible Tie Kimono - Mustard + Zuri Print,Safari Tiwa Reversible Tie Kimono,S0425029,Safari,Waterfalls & Kimonos,6400,catalog,1
S0125056HUNM/L,Safari Tiwa Shirred Midi Dress - Hunters,Safari Tiwa Shirred Midi Dress,S0125056,Safari,Midi & Capri Dresses,5800,catalog,1
S0125049CHOS,Safari Tiwa Shirred Top - Chocolate,Safari Tiwa Shirred Top,S0125049,Safari,Fitted Tops,850,catalog,1
S0125049ORAM,Safari Tiwa Shirred Top - Orange,Safari Tiwa Shirred Top,S0125049,Safari,Fitted Tops,1050,catalog,1
S1023059LORAM,Safari Zene Drop Shoulder Top - Light Orange,Safari Zene Drop Shoulder Top,S1023059,Safari,Loose Tops,1050,catalog,1
S1023059LORAS,Safari Zene Drop Shoulder Top - Light Orange,Safari Zene Drop Shoulder Top,S1023059,Safari,Loose Tops,1050,catalog,1
S1023065PEAM,Safari Zene Off Shoulder Dress - Peach,Safari Zene Off Shoulder Dress,S1023065,Safari,Knee Length Dresses,5950,catalog,1
S0925040PR11X,Safari by Vivo Naledi Bubble Midi Dress - Isara Print,Safari by Vivo Naledi Bubble Midi Dress,S0925040,Safari,Midi & Capri Dresses,5800,catalog,1
S0724086TAN1X/2X,Safari by Vivo Savannah Drawstring Shacket in Linen - Tan,Safari by Vivo Savannah Drawstring Shacket in Linen,S0724086,Safari,Jackets & Coats,8400,catalog,1
S0724086TANM/L,Safari by Vivo Savannah Drawstring Shacket in Linen - Tan,Safari by Vivo Savannah Drawstring Shacket in Linen,S0724086,Safari,Jackets & Coats,8400,catalog,1
S0724086TANXS/S,Safari by Vivo Savannah Drawstring Shacket in Linen - Tan,Safari by Vivo Savannah Drawstring Shacket in Linen,S0724086,Safari,Jackets & Coats,8400,catalog,1
S1025026RUS1X,Safari by Vivo Zehra Drawstring Pants - Rust,Safari by Vivo Zehra Drawstring Pants,S1025026,Safari,Full Length Pants,5400,catalog,1
V0524171SAM,Vivo Zahari Straight Leg Pants - Sample,Sample & Sale Items,Sample & Sale Items,Vivo,Sample & Sale Items,4550,odoo,1
VS0426003,Vivo Bottoms - Sample 12,Sample & Sale Items,Sample & Sale Items,Vivo,Sample & Sale Items,3950,catalog,1
S0525005PR11X/2X,Shiv & Shikie X Safari Faux Collar Printed Shirt - Grey/Black Ezi Print - PRINT / S0525005 / 1X/2X,Shiv & Shikie X Safari Faux Collar Printed Shirt,S0525005,Third Party Brands,Loose Tops,2800,odoo,1
S0425041PR31X,Shiv & Shikie X Safari Printed Short Sleeve Shirt - Taupe / Black Ezi Print,Shiv & Shikie X Safari Printed Short Sleeve Shirt,S0425041,Third Party Brands,Loose Tops,4800,catalog,1
S0625017BLA1X,Shiv & Shikie X Safari Short Sleeve Shirt - Black,Shiv & Shikie X Safari Short Sleeve Shirt,S0625017,Third Party Brands,Loose Tops,4800,catalog,1
S0625017BLAXS,Shiv & Shikie X Safari Short Sleeve Shirt - Black,Shiv & Shikie X Safari Short Sleeve Shirt,S0625017,Third Party Brands,Loose Tops,4800,catalog,1
S0625017LIM1X,Shiv & Shikie X Safari Short Sleeve Shirt - Lime,Shiv & Shikie X Safari Short Sleeve Shirt,S0625017,Third Party Brands,Loose Tops,4800,catalog,1
S0625017LIMXS,Shiv & Shikie X Safari Short Sleeve Shirt - Lime,Shiv & Shikie X Safari Short Sleeve Shirt,S0625017,Third Party Brands,Loose Tops,4800,catalog,1
U0122157REDL,Unaku Cape Jumpsuit - Red,Unaku Cape Jumpsuit,0122157,Third Party Brands,Jumpsuits & Playsuits,4500,catalog,1
V0725044GREL,Vivo  Tanda A-Line Maxi Dress - Grey - GREY / V0725044 / L,Vivo  Tanda A-Line Maxi Dress,V0725044,Vivo,Maxi Dresses,3450,odoo,1
V0725044OFWS,Vivo  Tanda A-Line Maxi Dress - Offwhite - WHITE / V0725044 / S,Vivo  Tanda A-Line Maxi Dress,V0725044,Vivo,Maxi Dresses,4900,odoo,1
V0224238PR3XS/S,Vivo 2-Way Wrap Top - Lira Print,Vivo 2-Way Wrap Top,V0224238,Vivo,Fitted Tops,2250,catalog,1
V0224238PR5XS/S,Vivo 2-Way Wrap Top - Neba Print,Vivo 2-Way Wrap Top,V0224238,Vivo,Fitted Tops,3250,catalog,1
V1123079NABS,Vivo Ajani Long Sleeve Top - Navy Blue,Vivo Ajani Long Sleeve Top,V1123079,Vivo,Fitted Tops,3250,catalog,1
V0624064KHAS,Vivo Alora Shift Dress - Khaki,Vivo Alora Shift Dress,V0624064,Vivo,Knee Length Dresses,1950,catalog,1
V0824073PUBLAM,Vivo Amai Knee Length Dresses - Purple / Black,Vivo Amai Knee Length Dresses,V0824073,Vivo,Knee Length Dresses,4150,catalog,1
V0324043BLA1X,Vivo Amai Side Slit Pants - Black,Vivo Amai Side Slit Pants,V0324043,Vivo,Full Length Pants,2150,catalog,1
V0324043BLA4X,Vivo Amai Side Slit Pants - Black,Vivo Amai Side Slit Pants,V0324043,Vivo,Full Length Pants,2150,catalog,1
V1023100PURL,Vivo Amara Back Pleat Dress - Dark Purple,Vivo Amara Back Pleat Dress,V1023100,Vivo,Knee Length Dresses,2480,catalog,1
V1023100PURM,Vivo Amara Back Pleat Dress - Dark Purple,Vivo Amara Back Pleat Dress,V1023100,Vivo,Knee Length Dresses,2480,catalog,1
V1023100PURS,Vivo Amara Back Pleat Dress - Dark Purple,Vivo Amara Back Pleat Dress,V1023100,Vivo,Knee Length Dresses,2480,catalog,1
V1023097TANL,Vivo Amara Sleeveless High Low Top - Tan,Vivo Amara Sleeveless High Low Top,V1023097,Vivo,Loose Tops,900,catalog,1
V1023097TANS,Vivo Amara Sleeveless High Low Top - Tan,Vivo Amara Sleeveless High Low Top,V1023097,Vivo,Loose Tops,900,catalog,1
V0425046YELM/L,Vivo Analo Sleeveless Tie Kimono - Yellow,Vivo Analo Sleeveless Tie Kimono,V0425046,Vivo,Waterfalls & Kimonos,1550,catalog,1
V1025012WHI1X/2X,Vivo Anavi Cascade Waterfall - White,Vivo Anavi Cascade Waterfall,V1025012,Vivo,Waterfalls & Kimonos,4500,catalog,1
V0825024BLA2X,Vivo Anavi Leggings in Jersey - Black,Vivo Anavi Leggings in Jersey,V0825024,Vivo,Leggings,2900,catalog,1
V0725029RED1X,Vivo Ari Sleeveless Straight Maxi Slit Dress - Red,Vivo Ari Sleeveless Straight Maxi Slit Dress,V0725029,Vivo,Maxi Dresses,4900,catalog,1
V0725029REDS,Vivo Ari Sleeveless Straight Maxi Slit Dress - Red,Vivo Ari Sleeveless Straight Maxi Slit Dress,V0725029,Vivo,Maxi Dresses,4900,catalog,1
